FIPS,T2,Q2,U10,V10,SWDOWN,GLW
20197,302.11,0.00877,-1.13,-5.03,907.99,356.07
20199,300.84,0.01044,-1.44,0.4,918.8,356.36
20201,302.21,0.00841,-0.93,-5.03,902.6,352.93
20203,301.12,0.00969,-2.04,-0.79,922.6,356.74
20205,302.68,0.00997,-0.74,-4.94,921.3,360.55
20207,301.84,0.01019,-0.94,-4.67,914.31,361.14
20209,302.01,0.00818,0.88,-5.03,905.07,352.4
21001,296.16,0.01393,1.01,1.83,228.79,409.89
21003,296.03,0.01411,-0.04,-0.51,339.7,397.37
21005,296.8,0.01342,2.64,-0.17,117.5,422.14
21007,300.79,0.01382,-1.46,2.85,873.9,383.21
21009,296.37,0.01362,1.6,1.14,374.65,396.18
21011,297.98,0.01463,1.84,2.23,635.78,391.92
21013,298.58,0.01132,-1.14,-1.57,681.31,380.38
21015,298.95,0.01278,1.3,0.78,620.7,391.26
21017,298.61,0.01351,2.52,3.02,756.32,386.08
21019,300.66,0.01175,-2.32,2.51,787.95,383.32
21021,294.5,0.01414,-0.7,2.64,150.94,406.91
21023,299.03,0.01464,1.2,1.71,710.7,394.4
21025,297.08,0.01283,0.5,0.23,246.23,389.08
21027,297.02,0.01384,0.68,2.43,242.14,412.57
21029,295.18,0.01472,0.37,-1.02,495.51,394.92
21031,297.34,0.0138,1.35,3.13,331.1,419.23
21033,296.19,0.01536,0.11,1.03,273.85,403.8
21035,295.42,0.01424,2.2,1.33,111.33,415.62
21037,300.26,0.01313,0.46,0.72,668.6,397.45
21039,299.94,0.01416,-1.58,2.6,869.49,381.78
21041,297.97,0.01324,0.36,0.59,409.01,399.3
21043,299.44,0.01307,-0.55,2.28,701.98,394.56
21045,295.33,0.01414,0.28,1.16,148.72,408.83
21047,297.17,0.01412,1.82,1.62,250.95,412.33
21049,297.06,0.01349,1.4,2.31,310.83,413.67
21051,296.55,0.01322,1.19,-0.5,230.5,398.32
21053,296.59,0.0143,0.15,-1.99,312.19,394.22
21055,298.76,0.01451,0.24,2.29,798.85,383.57
21057,296.59,0.01406,0.21,-1.25,366.24,390.85
21059,296.18,0.01453,0.2,3.36,327.99,403.92
21061,298.64,0.01311,2.19,3.48,682.8,393.08
21063,298.29,0.01367,-0.71,2.6,622.63,393.49
21065,296.19,0.0136,0.55,2.34,255.48,406.56
21067,297.48,0.0127,3.19,2.67,570.73,390.36
21069,298.17,0.01489,1.71,2.25,695.27,391.78
21071,296.9,0.01267,-2.12,0.85,286.47,385.16
21073,297.14,0.01442,3.32,1.46,419.7,407.63
21075,300.23,0.01439,-0.41,3.27,632.45,412.03
21077,299.03,0.01327,1.51,-1.0,603.52,394.61
21079,295.02,0.01373,1.68,2.22,93.71,414.36
21081,299.54,0.01382,2.03,-0.46,677.03,397.32
21083,297.45,0.01528,-1.16,2.48,679.35,393.06
21085,296.76,0.01408,1.35,1.72,188.45,418.76
21087,296.84,0.01393,1.28,2.68,256.82,409.39
21089,300.73,0.01212,-1.66,2.37,761.7,389.65
21091,296.72,0.01454,0.18,2.01,319.55,404.15
21093,296.41,0.01402,1.66,1.12,207.89,417.79
21095,297.76,0.0111,-1.51,-1.24,772.14,366.62
21097,298.96,0.01426,1.91,1.64,735.23,393.89
21099,297.61,0.01362,1.78,2.82,337.04,411.91
21101,296.95,0.01417,-1.9,4.64,415.21,399.4
21103,297.05,0.01443,2.42,1.58,456.19,397.76
21105,299.62,0.01433,-1.55,2.04,670.23,401.91
21107,295.76,0.01538,-0.27,1.52,225.7,403.92
21109,294.81,0.0137,0.78,1.47,213.5,401.87
21111,294.88,0.01431,-1.97,0.62,338.36,394.47
21113,296.1,0.0133,1.98,0.84,371.71,396.54
21115,296.96,0.0125,-2.07,2.41,321.5,385.17
21117,299.96,0.0127,1.25,0.48,626.76,397.55
21119,297.41,0.01191,-1.3,0.1,306.39,386.13
21121,297.6,0.0124,0.01,-1.14,297.79,392.4
21123,296.62,0.01378,1.76,1.44,170.94,418.46
21125,295.55,0.0142,0.78,-1.02,237.22,397.96
21127,298.64,0.01212,-2.54,3.12,639.1,382.98
21129,296.62,0.0132,1.38,1.9,308.99,386.83
21131,297.57,0.01172,-0.24,-0.5,334.62,388.27
21133,297.61,0.01106,-1.4,-0.71,627.2,371.74
21135,298.32,0.01477,1.35,1.87,640.98,397.87
21137,294.44,0.01403,1.03,1.36,153.88,407.28
21139,298.62,0.01428,0.71,2.51,533.92,399.98
21141,296.11,0.01395,0.66,1.27,212.12,416.59
21143,296.93,0.0151,0.17,2.21,569.11,394.58
21145,299.6,0.01465,-0.6,3.39,864.06,383.08
21147,296.23,0.01483,0.78,-2.49,313.75,387.36
21149,295.47,0.01492,-1.02,3.53,403.39,399.1
21151,295.98,0.01362,0.07,1.77,221.0,407.15
21153,296.92,0.01276,-0.98,1.56,263.53,387.51
21155,295.82,0.01403,1.23,2.07,97.43,418.55
21157,296.3,0.01531,1.96,2.78,396.52,402.48
21159,296.19,0.01215,-2.84,1.42,287.09,380.52
21161,298.21,0.01532,1.15,2.13,684.49,394.84
21163,297.07,0.01367,0.38,1.93,246.23,410.48
21165,296.72,0.01471,1.7,2.02,449.25,392.12
21167,297.12,0.01318,1.24,2.31,181.09,421.33
21169,296.11,0.01348,1.76,0.99,291.06,389.65
21171,296.15,0.01403,0.27,-1.21,327.2,389.9
21173,296.74,0.01439,0.92,2.53,327.2,406.13
21175,297.12,0.01348,0.47,2.91,334.82,405.62
21177,296.01,0.01468,1.32,0.55,308.48,410.09
21179,295.44,0.0141,2.11,0.17,147.87,413.0
21181,298.26,0.01485,1.36,2.26,737.12,388.48
21183,295.75,0.01461,1.18,2.36,195.22,415.1
21185,295.68,0.01448,-1.27,2.69,447.22,394.78
21187,298.21,0.01418,2.19,0.34,548.6,397.36
21189,296.03,0.01388,1.8,0.38,241.63,398.36
21191,299.65,0.01409,1.04,0.4,700.65,397.52
21193,297.61,0.01194,-0.66,-0.64,309.01,388.79
21195,296.75,0.01194,-2.29,0.5,400.51,380.71
21197,296.48,0.01422,1.12,1.92,295.74,400.9
21199,295.47,0.0144,-0.54,0.76,267.66,401.15
21201,298.05,0.0154,1.05,1.7,714.94,391.49
21203,295.05,0.01371,-0.57,2.18,275.02,394.44
21205,297.84,0.01463,2.36,1.84,573.42,401.4
21207,296.17,0.01369,0.94,0.54,239.13,413.84
21209,298.11,0.01441,3.12,2.06,683.05,393.37
21211,294.94,0.01425,4.14,0.67,285.83,403.33
21213,296.77,0.01379,1.05,-0.04,434.09,393.74
21215,294.45,0.0141,2.21,-3.04,177.96,409.06
21217,296.03,0.01411,0.66,1.65,181.94,407.49
21219,296.47,0.01398,0.77,1.64,258.35,416.82
21221,297.03,0.01411,1.25,1.14,462.95,398.97
21223,297.46,0.01328,-0.32,2.53,509.13,394.73
21225,298.3,0.01433,-1.41,3.97,668.55,387.09
21227,297.15,0.01356,1.7,2.14,456.13,407.18
21229,297.19,0.01347,2.44,1.5,164.6,423.75
21231,295.96,0.01498,-0.12,-1.63,248.99,401.83
21233,296.78,0.01497,-1.24,2.19,340.92,406.86
21235,297.75,0.01267,0.28,-2.3,382.44,390.01
21237,297.06,0.01253,1.12,2.36,319.46,391.99
21239,297.41,0.01364,1.75,1.82,535.18,395.86
22001,299.24,0.0195,-5.61,-0.31,96.64,442.64
22003,295.76,0.01642,-4.5,-3.69,77.91,428.48
22005,300.17,0.01871,-5.99,-1.21,280.25,427.05
22007,301.49,0.02091,-4.11,0.07,345.0,443.54
22009,296.43,0.01598,-5.63,-4.22,142.55,423.64
22011,294.97,0.01577,-6.3,-5.23,64.8,423.26
22013,297.13,0.01588,-4.84,-0.23,328.76,416.32
22015,300.51,0.01535,-3.8,0.61,538.36,419.5
22017,298.85,0.01561,-3.33,0.09,478.27,416.1
22019,297.39,0.01782,-3.14,-2.82,169.66,434.17
22021,296.15,0.01554,-4.79,-0.38,325.35,416.13
22023,301.06,0.0205,-4.32,2.47,391.7,440.33
22025,295.36,0.01594,-5.25,-3.28,148.55,415.1
22027,301.43,0.01461,-3.83,1.65,638.72,415.87
22029,296.05,0.01607,-4.97,-4.18,149.55,420.1
22031,296.55,0.01642,-5.07,-2.51,403.62,415.6
22033,298.7,0.01699,-6.14,-1.31,230.82,423.18
22035,301.28,0.01342,-3.06,3.09,560.5,416.52
22037,297.19,0.01636,-5.29,-2.64,125.75,426.74
22039,297.04,0.01677,-6.93,-3.86,301.37,423.18
22041,296.79,0.0155,-5.79,-0.53,416.63,411.49
22043,295.02,0.01576,-4.7,-2.67,126.36,416.63
22045,301.1,0.02085,-4.01,2.42,284.86,439.36
22047,299.88,0.01913,-5.52,-0.99,188.68,437.85
22049,296.53,0.01586,-4.76,-0.33,366.66,409.29
22051,301.77,0.02081,-4.69,0.85,511.86,436.66
22053,299.27,0.01965,-5.52,-1.19,162.01,443.9
22055,300.21,0.02026,-5.22,-0.14,195.79,440.29
22057,302.6,0.02078,-2.61,1.94,712.34,433.51
22059,295.25,0.01585,-5.26,-2.69,191.43,416.18
22061,298.91,0.01512,-4.79,1.41,532.09,416.42
22063,298.43,0.01729,-5.77,-1.32,228.82,422.22
22065,298.03,0.01496,-4.1,0.19,550.48,408.15
22067,300.28,0.01402,-3.15,2.81,406.73,429.03
22069,295.57,0.01597,-5.83,-2.76,229.09,410.89
22071,301.23,0.01979,-8.95,-1.33,586.44,428.03
22073,297.01,0.01493,-4.81,1.17,300.35,415.76
22075,302.01,0.02145,-4.03,0.94,457.5,439.11
22077,298.89,0.01732,-6.18,-1.7,255.92,428.93
22079,294.86,0.01562,-5.84,-5.08,104.45,415.53
22081,296.43,0.01623,-5.6,-2.45,372.86,405.43
22083,296.95,0.01456,-5.05,1.13,375.99,408.8
22085,295.24,0.01588,-5.65,-3.84,169.02,416.63
22087,301.53,0.02027,-8.52,-0.94,510.71,431.82
22089,301.61,0.02063,-5.4,-0.07,395.08,442.77
22091,297.26,0.01619,-4.87,-2.15,125.46,428.39
22093,300.68,0.01993,-4.99,-1.2,193.4,444.7
22095,300.78,0.01963,-7.31,-1.43,298.84,430.65
22097,298.64,0.01768,-6.01,-2.15,170.61,435.57
22099,300.42,0.02029,-4.67,-0.11,165.4,446.25
22101,301.75,0.02095,-2.98,2.9,293.65,441.3
22103,299.02,0.01782,-4.48,-0.85,136.22,432.02
22105,298.05,0.01664,-4.78,-1.74,132.33,428.95
22107,297.21,0.01619,-4.7,-1.97,471.27,410.3
22109,302.36,0.02085,-2.33,3.59,730.03,431.97
22111,300.32,0.01429,-3.62,2.54,465.89,425.0
22113,301.73,0.02085,-4.47,3.45,457.58,438.3
22115,294.74,0.0157,-6.79,-5.7,148.71,417.69
22117,300.27,0.01599,-5.17,-1.8,257.06,429.43
22119,300.83,0.0151,-3.86,1.05,577.14,416.78
22121,299.22,0.01761,-5.92,-1.17,212.51,427.0
22123,300.92,0.01375,-3.18,3.28,521.85,420.51
22125,297.95,0.01657,-5.84,-2.26,334.59,419.99
22127,295.51,0.01573,-5.16,-2.16,264.82,407.64
23001,295.29,0.0068,-2.17,2.65,716.25,320.98
23003,294.15,0.00637,-0.05,-1.61,685.42,309.26
23005,293.45,0.00764,-3.71,3.02,719.92,314.59
23007,293.78,0.00616,-1.51,0.33,719.47,307.18
23009,293.26,0.00755,0.24,2.32,688.28,316.25
23011,296.49,0.00654,-1.18,0.67,709.65,325.51
23013,290.47,0.00897,-0.85,4.46,704.58,307.16
23015,292.4,0.00837,-2.23,4.14,711.25,311.52
23017,294.68,0.00648,-1.95,0.56,721.63,315.44
23019,295.34,0.00595,0.7,-1.22,700.21,310.9
23021,294.13,0.00627,-0.24,-1.14,700.82,308.19
23023,292.64,0.00836,-2.58,4.28,714.22,312.51
23025,294.34,0.00609,-0.9,-0.46,710.25,308.57
23027,295.17,0.00675,-0.97,1.23,703.75,319.55
23029,294.2,0.00707,-0.06,1.02,685.39,317.34
23031,293.08,0.00791,-4.04,1.35,726.72,313.55
24001,295.34,0.00825,-3.39,1.12,814.78,329.08
24003,299.46,0.00982,-5.62,-0.52,623.04,378.23
24005,298.2,0.00895,-5.72,0.43,699.6,365.15
24009,299.76,0.0107,-3.95,-0.83,574.09,386.63
24011,297.54,0.00973,-7.71,-0.96,510.71,381.19
24013,298.26,0.00822,-4.29,1.32,798.72,346.66
24015,298.16,0.00889,-5.06,0.55,789.26,346.93
24017,298.97,0.01038,-2.14,-0.58,494.15,390.48
24019,298.41,0.01138,-6.09,-0.79,385.45,401.23
24021,298.29,0.00819,-3.05,0.78,801.24,345.82
24023,292.51,0.00825,-4.47,1.83,827.3,312.22
24025,297.81,0.00902,-5.27,0.66,720.09,358.84
24027,299.25,0.00866,-4.64,0.9,759.57,359.05
24029,297.85,0.0099,-6.92,0.1,633.54,372.68
24031,299.34,0.00873,-3.46,0.88,708.15,365.74
24033,299.48,0.00961,-3.6,-0.2,540.12,386.03
24035,297.97,0.01033,-7.67,-0.16,614.88,374.33
24037,299.09,0.01173,-4.61,-0.02,534.17,391.4
24039,297.95,0.01171,-7.23,-1.46,388.1,400.11
24041,297.95,0.01116,-7.03,-1.76,428.9,394.08
24043,297.52,0.00818,-3.1,0.63,805.44,340.96
24045,297.33,0.01032,-5.88,-1.29,373.6,395.13
24047,297.2,0.01112,-6.94,-2.79,684.59,367.67
24510,299.49,0.00882,-6.53,-0.24,776.55,359.37
25001,293.48,0.00928,-3.35,-5.05,735.65,317.93
25003,293.1,0.00733,-3.99,-0.08,751.29,312.36
25005,294.68,0.00741,-4.39,-4.11,741.99,320.11
25007,293.78,0.00925,-5.74,-4.34,737.38,322.31
25009,293.6,0.00791,-3.3,-1.46,736.89,312.95
25011,294.6,0.00705,-3.38,-0.59,745.61,320.05
25013,295.44,0.00741,-3.5,-1.53,744.78,327.35
25015,294.82,0.00728,-3.61,-1.01,746.45,322.32
25017,295.03,0.00642,-4.57,-0.79,741.56,318.71
25019,293.06,0.01,-3.43,-5.38,735.41,317.44
25021,294.35,0.00715,-3.94,-2.46,742.06,316.49
25023,293.54,0.00839,-2.83,-3.14,738.97,315.56
25025,293.34,0.00812,-3.47,-1.41,740.31,312.23
25027,294.51,0.00691,-4.55,-1.31,745.1,318.14
26001,284.51,0.00783,-2.73,1.62,103.68,368.33
26003,286.28,0.00797,-3.31,0.16,636.56,335.85
26005,290.27,0.00947,-3.23,-2.2,468.67,369.73
26007,284.04,0.00754,-3.33,1.37,123.32,365.53
26009,291.17,0.01091,-1.93,1.44,196.24,390.44
26011,288.58,0.00937,-2.51,-2.36,463.46,360.52
26013,290.02,0.01007,-0.59,-1.4,255.54,381.6
26015,293.66,0.01189,-2.11,-1.13,376.78,375.21
26017,291.74,0.01072,-2.5,-2.22,608.95,357.61
26019,288.5,0.00921,1.25,1.32,379.1,365.45
26021,290.42,0.00986,-1.5,-2.0,758.84,347.22
26023,297.54,0.01094,-2.89,3.66,780.73,358.45
26025,296.44,0.01225,-2.41,2.46,656.76,372.87
26027,296.66,0.0118,-1.2,1.33,692.24,367.74
26029,286.81,0.00874,-3.67,-0.49,362.05,368.39
26031,291.71,0.00901,-3.34,0.71,408.66,371.55
26033,289.78,0.00802,-4.25,1.89,542.21,351.33
26035,291.55,0.00995,-2.89,0.55,333.13,367.8
26037,294.74,0.01193,-1.34,1.85,373.49,386.59
26039,289.81,0.01061,-1.55,0.67,131.84,380.65
26041,289.63,0.00883,-2.24,0.96,570.4,360.64
26043,290.29,0.01064,-0.34,0.42,141.32,386.77
26045,295.08,0.01239,-2.44,0.8,503.68,377.48
26047,289.39,0.00928,-3.36,-0.24,268.68,377.34
26049,294.02,0.01226,-3.69,3.13,440.16,373.42
26051,291.41,0.00974,-2.42,-0.9,378.87,368.81
26053,289.59,0.00947,0.04,-1.59,555.83,351.19
26055,293.93,0.01023,-1.82,0.81,390.61,383.07
26057,294.24,0.01191,-1.79,0.74,381.34,382.48
26059,296.01,0.0125,-4.88,2.72,815.19,350.38
26061,289.29,0.00941,-0.32,-1.21,494.69,365.03
26063,287.4,0.00885,-3.87,2.79,264.13,370.2
26065,295.32,0.0123,-4.31,3.28,720.79,362.38
26067,293.46,0.01112,-0.77,1.76,181.47,389.64
26069,284.85,0.00789,-3.22,1.6,116.62,368.82
26071,290.83,0.01062,-1.4,0.49,236.06,386.1
26073,291.99,0.01081,-2.59,-0.91,448.95,362.29
26075,295.94,0.0122,-4.58,2.73,788.24,354.55
26077,297.0,0.01049,-2.03,1.7,627.03,367.3
26079,291.78,0.01087,-2.45,1.1,253.27,386.68
26081,293.54,0.01098,-2.57,0.73,253.66,387.73
26083,284.25,0.00748,-2.03,-0.62,462.81,355.56
26085,291.3,0.01064,-2.48,1.76,376.25,369.61
26087,291.8,0.01175,-3.15,3.44,384.96,375.63
26089,286.66,0.00854,-1.83,-1.04,565.11,347.68
26091,293.7,0.01259,-5.09,0.7,480.96,373.14
26093,293.16,0.01202,-4.07,3.18,429.1,376.44
26095,289.76,0.00831,-4.04,2.46,690.62,340.91
26097,288.57,0.00769,-5.67,0.74,607.17,343.8
26099,289.69,0.01082,-3.88,2.62,415.18,372.19
26101,289.65,0.00953,-1.15,3.25,627.23,352.52
26103,287.7,0.00901,-0.94,0.07,271.45,376.84
26105,289.17,0.00951,-2.88,1.79,680.92,347.94
26107,290.74,0.01082,-2.37,0.03,205.2,376.99
26109,290.75,0.00975,-0.97,0.17,294.51,383.42
26111,294.16,0.01116,-2.1,-0.31,656.52,361.69
26113,292.31,0.00995,-1.92,2.65,258.83,387.91
26115,290.08,0.0111,-5.27,0.61,252.52,378.0
26117,293.64,0.01117,-2.13,0.44,385.04,372.84
26119,290.15,0.00958,-2.59,0.64,96.96,384.74
26121,288.15,0.00921,-2.52,1.14,476.27,357.86
26123,290.46,0.01099,-2.47,0.23,99.47,383.37
26125,290.92,0.0114,-3.28,2.41,257.19,381.93
26127,289.05,0.00951,-2.64,1.64,643.88,347.63
26129,290.31,0.00964,-2.26,-0.3,260.88,365.35
26131,286.21,0.00829,0.93,-0.86,724.83,325.65
26133,290.71,0.01013,-2.29,1.61,233.91,374.18
26135,289.86,0.00997,-2.16,0.7,134.91,376.14
26137,290.16,0.0105,-1.36,1.86,126.35,380.24
26139,288.87,0.00926,-2.9,-0.33,473.26,363.11
26141,284.0,0.00723,-4.55,1.41,184.31,364.65
26143,291.93,0.01001,-2.41,1.53,311.67,374.65
26145,295.16,0.01214,-2.23,1.73,357.96,385.5
26147,289.84,0.01093,-2.43,3.55,234.94,379.94
26149,297.51,0.0106,-2.01,1.85,628.01,370.21
26151,288.44,0.00959,-3.18,3.21,267.13,370.43
26153,289.92,0.00887,-2.77,1.29,648.2,341.63
26155,294.29,0.01217,-2.89,2.96,196.46,393.4
26157,293.24,0.01185,-3.67,2.61,447.93,376.25
26159,292.53,0.00958,-2.2,-0.27,644.2,358.26
26161,292.43,0.01198,-4.19,2.3,451.12,370.25
26163,290.89,0.01136,-3.38,2.59,237.13,382.13
26165,293.43,0.00999,-1.32,2.46,381.15,385.92
27001,296.12,0.00964,-0.93,-3.25,800.32,340.15
27003,293.57,0.01004,-1.84,-2.94,503.31,386.81
27005,298.56,0.00856,-1.31,1.22,811.96,340.29
27007,297.4,0.00801,0.07,1.1,796.71,335.68
27009,295.91,0.00995,-1.27,-4.2,818.43,341.0
27011,298.63,0.00876,-1.49,1.22,833.77,341.83
27013,293.02,0.00999,-1.64,-4.92,372.07,391.28
27015,295.49,0.00991,-1.61,-5.45,673.78,366.83
27017,295.45,0.00959,-1.0,-2.66,636.88,368.66
27019,293.66,0.01015,-2.2,-3.74,566.69,373.4
27021,296.71,0.00938,-0.64,-1.52,808.42,335.81
27023,296.58,0.01037,-0.64,-2.49,835.65,339.69
27025,292.8,0.0101,-1.86,-2.44,495.61,382.33
27027,299.93,0.00839,-1.34,4.28,812.05,348.82
27029,298.63,0.00807,-1.05,1.23,802.85,339.46
27031,287.52,0.00866,-1.37,0.82,652.07,332.54
27033,295.48,0.01,-0.97,-5.89,842.03,335.97
27035,296.79,0.00973,-1.11,-2.78,814.52,336.26
27037,292.44,0.00955,-0.46,-3.89,251.9,392.56
27039,291.29,0.00944,0.07,-3.88,236.26,387.51
27041,297.01,0.00954,-0.48,-1.37,826.37,337.75
27043,292.17,0.00977,-0.94,-5.32,274.36,391.22
27045,291.14,0.00997,0.13,-3.57,189.07,388.73
27047,290.7,0.00956,0.04,-4.54,233.43,386.0
27049,291.75,0.00963,-0.08,-2.98,215.44,390.22
27051,298.0,0.00933,-0.99,1.22,826.52,341.15
27053,293.45,0.0099,-1.96,-3.53,487.56,380.69
27055,292.05,0.01031,0.88,-2.09,267.59,383.46
27057,297.93,0.00855,-0.72,-0.49,808.25,338.06
27059,294.01,0.00999,-2.21,-2.53,405.39,389.1
27061,297.02,0.00922,-0.56,-2.14,799.38,336.79
27063,295.54,0.0099,-0.92,-6.3,839.79,338.11
27065,295.71,0.00973,-1.29,-3.22,692.44,362.16
27067,295.83,0.01025,-0.76,-3.77,836.14,335.24
27069,300.65,0.00734,2.38,4.92,790.21,346.4
27071,298.25,0.00839,0.38,-1.15,790.86,338.15
27073,297.83,0.00907,-1.05,-1.07,838.33,340.05
27075,290.96,0.00939,-0.42,-0.32,671.37,343.74
27077,297.45,0.00777,0.18,1.23,782.25,340.26
27079,292.32,0.01008,-1.55,-4.36,353.77,391.49
27081,297.04,0.00827,-1.29,-3.58,851.31,330.41
27083,296.35,0.0098,-0.89,-3.55,846.98,333.95
27085,294.91,0.01003,-2.23,-4.43,526.58,386.28
27087,299.0,0.00823,-1.15,2.04,807.81,341.72
27089,300.28,0.00735,1.46,5.2,794.77,345.66
27091,293.97,0.00995,-1.72,-5.34,528.79,385.07
27093,295.84,0.00993,-1.06,-4.99,824.38,340.78
27095,295.41,0.0098,-0.92,-3.6,752.17,348.62
27097,296.47,0.00987,-0.98,-3.28,820.65,337.4
27099,291.0,0.00943,-0.42,-3.81,181.47,387.18
27101,295.64,0.00986,-0.97,-4.85,855.78,328.59
27103,294.11,0.01007,-2.16,-4.59,504.69,385.96
27105,295.79,0.00987,-1.02,-5.31,860.59,329.41
27107,299.86,0.0082,-0.77,4.68,807.64,347.27
27109,291.47,0.00991,-0.75,-4.1,231.61,389.81
27111,297.92,0.00918,-1.18,0.81,819.6,339.76
27113,299.41,0.00789,0.23,4.53,798.74,343.16
27115,294.78,0.00981,-1.65,-2.36,617.35,371.07
27117,297.01,0.00847,-1.29,-4.57,856.21,331.07
27119,299.97,0.00782,-0.14,4.81,802.49,346.05
27121,296.78,0.00972,-0.52,-2.14,830.24,337.86
27123,292.27,0.00973,-1.19,-3.97,310.51,392.73
27125,299.34,0.00816,-0.36,4.49,801.79,343.28
27127,296.06,0.01027,-0.84,-4.49,844.84,337.06
27129,296.02,0.01014,-0.99,-4.73,838.24,338.67
27131,291.81,0.00957,-0.85,-4.24,278.87,388.97
27133,297.27,0.00907,-1.08,-4.96,859.29,334.02
27135,300.38,0.00708,2.8,3.86,787.33,344.83
27137,295.32,0.00949,-0.44,-2.4,760.32,341.61
27139,292.63,0.00986,-1.47,-4.32,290.16,393.63
27141,295.22,0.00981,-1.56,-3.55,511.14,377.8
27143,294.44,0.01013,-2.2,-4.43,601.3,376.27
27145,295.91,0.01012,-0.73,-3.79,828.42,336.65
27147,291.32,0.00944,-0.5,-4.33,286.44,386.28
27149,297.64,0.00954,-0.69,0.17,830.21,340.98
27151,297.01,0.00994,-0.63,-1.73,832.68,340.38
27153,296.67,0.00982,-0.43,-2.4,822.01,337.59
27155,298.88,0.00898,-1.9,2.98,828.6,343.64
27157,291.02,0.01016,-0.4,-3.55,210.39,388.08
27159,297.49,0.00953,-0.39,-1.11,812.89,340.77
27161,291.57,0.00987,-0.8,-4.58,339.93,387.93
27163,292.03,0.00979,-0.3,-3.83,252.95,392.33
27165,294.72,0.00989,-1.87,-5.39,498.67,389.53
27167,299.35,0.00889,-2.15,4.28,818.73,347.52
27169,291.67,0.01032,0.4,-3.73,220.13,389.52
27171,295.06,0.00994,-2.07,-3.96,575.94,379.86
27173,296.79,0.00984,-0.76,-2.51,841.45,337.68
28001,296.04,0.01627,-4.73,-3.35,252.99,418.01
28003,302.27,0.01166,0.97,1.54,733.8,398.99
28005,296.41,0.01588,-3.41,-2.78,85.59,423.84
28007,302.54,0.01255,-2.94,1.69,659.5,417.19
28009,298.31,0.01333,0.13,0.56,154.14,414.22
28011,304.37,0.01228,-2.59,2.14,762.12,416.67
28013,302.98,0.01275,-1.81,-0.18,649.18,416.46
28015,303.39,0.01268,-2.45,2.24,773.39,411.55
28017,304.32,0.01169,-2.51,1.68,775.15,412.15
28019,302.73,0.01265,-2.69,1.56,661.97,419.26
28021,298.64,0.01637,-3.68,-1.83,700.65,409.2
28023,299.74,0.01331,-4.64,-2.44,732.07,401.25
28025,304.13,0.01181,-3.8,2.22,748.04,413.76
28027,302.94,0.0138,-1.79,0.65,681.55,415.26
28029,298.44,0.01598,-3.46,-1.61,364.42,419.56
28031,299.2,0.01498,-3.23,-1.6,157.97,425.96
28033,301.54,0.0148,-0.79,2.63,555.06,412.37
28035,300.32,0.01573,-3.72,-1.76,242.0,430.13
28037,296.16,0.0164,-2.46,-2.94,79.43,420.73
28039,301.95,0.01621,-3.73,-0.97,322.04,432.82
28041,301.31,0.01598,-3.56,-1.94,395.78,427.82
28043,303.85,0.01253,-2.33,1.53,716.76,417.14
28045,299.9,0.01672,-4.99,-0.3,81.1,435.81
28047,300.65,0.01727,-5.56,-0.27,125.27,434.47
28049,299.62,0.0148,-4.3,-1.3,698.41,410.03
28051,301.93,0.0126,-2.8,2.2,373.92,430.24
28053,302.82,0.01214,-3.21,3.36,416.16,432.98
28055,301.92,0.01279,-3.68,2.71,561.41,418.81
28057,303.37,0.01193,-1.66,1.76,707.47,411.32
28059,300.82,0.01699,-5.07,-0.46,152.37,433.86
28061,300.06,0.01356,-4.23,-2.07,431.42,417.69
28063,296.91,0.0167,-3.17,-1.47,185.47,418.15
28065,298.6,0.01538,-2.88,-1.84,114.44,426.33
28067,299.52,0.01488,-3.37,-2.12,402.25,421.09
28069,301.02,0.0132,-3.65,0.45,607.64,412.68
28071,298.28,0.01416,-1.23,-1.68,191.17,414.9
28073,300.1,0.0157,-4.12,-1.71,226.51,429.85
28075,298.79,0.01327,-3.58,-1.52,383.45,413.63
28077,298.53,0.01572,-2.53,-2.09,169.75,426.13
28079,301.96,0.01312,-3.03,1.51,699.46,413.96
28081,303.66,0.01221,-1.88,0.84,819.34,405.74
28083,304.16,0.01211,-3.04,2.6,700.64,420.11
28085,297.66,0.01625,-2.92,-2.43,191.21,421.4
28087,302.64,0.01226,-4.29,1.58,617.9,419.12
28089,300.21,0.0142,-3.24,1.33,665.9,408.92
28091,300.27,0.01598,-3.79,-2.01,322.93,428.42
28093,297.99,0.01396,-1.54,1.57,224.14,410.08
28095,302.76,0.01209,-3.16,1.87,509.54,422.57
28097,303.22,0.01284,-2.42,1.65,732.05,415.72
28099,302.0,0.01318,-4.07,0.33,766.89,409.33
28101,299.9,0.01318,-4.26,-0.87,474.37,414.43
28103,302.69,0.01259,-4.04,1.31,681.63,414.7
28105,303.72,0.01205,-3.9,1.96,737.47,414.1
28107,299.09,0.0144,-1.96,-0.72,316.61,412.12
28109,300.56,0.0161,-4.4,-0.87,162.05,433.93
28111,300.83,0.01593,-3.16,-1.85,350.1,428.15
28113,297.34,0.01564,-3.54,-2.7,93.79,425.5
28115,301.45,0.0131,-0.32,-2.06,540.35,415.95
28117,302.12,0.01271,0.14,0.18,687.56,406.26
28119,302.61,0.01339,-2.42,0.62,676.51,409.91
28121,299.1,0.01527,-3.46,-1.95,644.58,409.31
28123,298.86,0.01421,-3.0,-0.38,377.0,414.76
