FIPS,T2,Q2,U10,V10,SWDOWN,GLW
21007,305.12,0.01162,1.81,-3.01,967.51,389.52
21009,304.08,0.01257,1.84,-1.61,938.99,398.48
21011,302.87,0.01224,2.9,-2.85,931.77,382.94
21013,300.82,0.01306,1.38,-3.31,935.57,378.04
21015,302.66,0.01192,1.02,-3.13,934.25,378.25
21017,302.48,0.01203,2.5,-3.82,936.7,380.52
21019,302.87,0.01297,2.31,-2.65,915.13,391.36
21021,303.0,0.01235,2.53,-3.19,932.12,391.26
21023,302.53,0.01184,2.26,-3.15,932.29,378.23
21025,302.08,0.01294,2.15,-2.46,928.41,383.6
21027,304.37,0.01238,0.89,-2.07,878.62,404.53
21029,304.14,0.01256,0.89,-2.21,933.93,396.32
21031,304.89,0.01187,1.74,-1.88,948.43,393.7
21033,305.29,0.01076,0.61,-3.2,957.5,388.32
21035,305.8,0.01047,0.86,-2.51,964.15,389.89
21037,302.46,0.01222,1.5,-3.31,931.53,379.26
21039,305.35,0.01148,1.29,-3.11,969.11,388.35
21041,303.49,0.01142,1.3,-2.79,936.45,382.7
21043,302.64,0.01268,2.83,-2.33,920.96,387.32
21045,303.15,0.01243,2.13,-2.58,933.63,390.69
21047,304.88,0.01128,1.11,-2.83,959.07,388.48
21049,302.55,0.01241,2.61,-3.67,932.22,386.23
21051,301.95,0.01272,1.22,-2.86,934.3,380.74
21053,303.24,0.01248,1.31,-2.35,936.84,392.38
21055,305.22,0.01133,1.01,-3.13,956.49,389.6
21057,303.67,0.01278,1.14,-2.37,934.72,397.39
21059,304.56,0.01236,1.83,-3.03,950.02,393.61
21061,304.77,0.01238,2.12,-1.5,929.05,399.41
21063,302.59,0.01266,3.0,-2.22,923.28,385.99
21065,302.66,0.01246,2.21,-2.49,928.99,387.53
21067,302.75,0.01231,2.4,-3.73,937.62,382.93
21069,302.46,0.01271,3.02,-2.87,933.36,379.95
21071,301.91,0.01323,1.98,-2.65,890.49,390.87
21073,303.41,0.01211,1.59,-3.17,937.12,385.52
21075,306.02,0.01088,0.72,-3.24,973.13,389.15
21077,303.18,0.01145,1.18,-3.11,934.68,380.96
21079,302.83,0.01243,2.27,-3.29,930.74,390.75
21081,302.91,0.01164,1.6,-3.41,935.71,379.15
21083,305.55,0.01079,1.49,-3.02,965.52,389.65
21085,304.74,0.01231,1.47,-1.74,936.05,395.81
21087,304.08,0.01265,1.24,-1.66,935.31,397.51
21089,302.82,0.01275,2.28,-2.63,916.82,390.14
21091,304.73,0.0124,1.37,-2.3,889.64,406.07
21093,304.05,0.01258,1.09,-1.97,940.01,394.14
21095,299.71,0.01329,1.76,-3.5,933.73,372.4
21097,302.83,0.0116,2.16,-3.67,935.63,380.03
21099,304.37,0.0126,1.52,-1.46,937.4,398.4
21101,304.67,0.01167,1.64,-3.22,952.98,391.79
21103,303.17,0.01192,1.16,-3.03,936.75,385.0
21105,305.48,0.0111,1.09,-3.2,971.61,387.68
21107,304.98,0.0115,1.2,-3.12,952.89,391.84
21109,302.22,0.01237,1.55,-2.65,933.25,382.74
21111,304.27,0.01208,0.94,-2.75,908.4,397.37
21113,302.9,0.01297,2.28,-3.74,934.23,387.93
21115,302.59,0.01282,2.45,-2.36,919.14,389.29
21117,302.49,0.01191,1.43,-3.53,935.28,377.26
21119,301.25,0.01328,2.02,-2.8,923.65,384.06
21121,301.89,0.01294,1.02,-2.98,936.67,380.74
21123,303.84,0.01256,1.46,-1.94,936.2,395.3
21125,302.46,0.01244,0.9,-2.54,935.96,383.53
21127,302.71,0.01284,2.53,-2.44,916.97,390.4
21129,302.36,0.01278,2.09,-2.31,929.99,384.88
21131,301.02,0.01302,1.68,-3.13,931.51,379.1
21133,299.79,0.01337,2.0,-3.19,767.09,393.49
21135,302.44,0.0128,2.83,-2.34,925.72,383.46
21137,302.77,0.01217,1.91,-3.08,931.87,389.33
21139,305.57,0.01111,0.93,-2.96,958.82,390.29
21141,304.6,0.01162,1.7,-2.16,896.85,398.27
21143,305.98,0.01018,0.87,-2.85,958.34,390.2
21145,305.55,0.01115,1.53,-3.04,962.21,391.37
21147,302.51,0.01255,0.5,-2.75,939.24,384.31
21149,304.52,0.01206,1.76,-3.32,953.24,392.24
21151,302.8,0.01239,2.29,-3.26,930.93,389.1
21153,302.19,0.01289,2.51,-2.38,924.18,385.34
21155,303.39,0.01307,1.92,-2.32,935.34,393.04
21157,306.06,0.0104,0.93,-2.73,960.91,390.84
21159,302.12,0.01319,2.1,-2.47,872.89,394.81
21161,302.48,0.01241,2.64,-3.05,931.61,380.37
21163,304.15,0.01248,0.89,-1.93,938.7,394.51
21165,302.47,0.01227,2.78,-2.4,929.54,383.07
21167,303.16,0.01254,2.17,-3.36,931.02,393.31
21169,303.54,0.01273,1.17,-1.81,936.45,395.74
21171,303.94,0.01259,1.38,-2.18,939.44,396.37
21173,302.5,0.01281,2.97,-3.34,934.42,382.2
21175,302.38,0.01276,2.9,-2.23,927.09,383.48
21177,304.87,0.01176,1.47,-2.79,953.06,390.62
21179,303.79,0.01272,1.47,-2.38,932.54,396.65
21181,302.75,0.01167,2.83,-3.23,936.87,376.96
21183,304.85,0.01197,1.55,-2.35,945.39,394.89
21185,303.87,0.01197,0.93,-2.63,929.88,388.51
21187,303.28,0.01145,1.57,-3.21,935.0,382.96
21189,302.26,0.01275,1.64,-2.54,930.75,384.09
21191,302.72,0.01177,1.76,-3.31,933.46,378.9
21193,301.28,0.01319,1.95,-2.84,927.9,382.29
21195,300.61,0.01385,1.93,-2.47,814.63,394.62
21197,302.6,0.01264,2.55,-2.46,929.7,385.43
21199,302.9,0.01229,1.21,-2.54,934.01,389.82
21201,302.73,0.01162,2.52,-3.14,934.52,377.21
21203,302.47,0.01232,1.65,-2.65,933.09,385.87
21205,302.36,0.01299,3.18,-2.2,929.81,381.32
21207,303.35,0.01253,1.82,-2.36,934.35,393.58
21209,302.97,0.01196,1.98,-3.34,936.31,383.33
21211,303.41,0.01233,1.09,-3.14,937.16,387.59
21213,304.36,0.01232,2.15,-2.52,953.78,393.79
21215,303.88,0.01257,1.3,-2.54,932.52,394.69
21217,303.66,0.01286,1.56,-2.19,935.63,394.33
21219,304.53,0.0117,1.36,-2.52,916.44,395.4
21221,305.68,0.01039,0.51,-2.8,961.03,388.32
21223,303.47,0.01154,1.0,-2.78,937.97,382.83
21225,304.65,0.01216,1.7,-3.25,955.45,392.51
21227,304.68,0.01219,2.34,-1.76,949.95,394.05
21229,303.43,0.01271,2.07,-2.61,931.14,395.03
21231,302.99,0.01212,0.97,-2.4,936.58,389.72
21233,304.86,0.01155,1.49,-3.06,953.15,391.75
21235,302.21,0.01297,0.56,-2.79,935.48,383.81
21237,302.26,0.01251,2.51,-2.29,929.57,382.82
21239,302.98,0.01245,1.82,-3.68,936.79,386.47
22001,307.41,0.01341,-2.09,-3.06,993.66,418.59
22003,308.54,0.01227,-2.22,-3.2,995.46,416.11
22005,308.1,0.0134,-1.35,-2.48,982.76,424.68
22007,307.62,0.01383,-1.31,-2.41,983.82,422.59
22009,308.87,0.01175,-2.16,-2.96,931.68,424.84
22011,308.78,0.01166,-2.72,-3.73,1001.67,412.83
22013,307.99,0.01065,-1.0,-1.95,1001.49,398.99
22015,308.77,0.01019,-0.96,-2.11,1006.02,398.79
22017,309.38,0.0096,-1.04,-2.25,992.45,401.19
22019,309.05,0.01189,-2.73,-3.53,999.91,416.71
22021,308.06,0.01178,-1.5,-2.68,988.59,410.78
22023,307.06,0.01462,-1.75,-1.68,994.33,415.5
22025,308.35,0.0118,-1.87,-2.9,979.06,415.16
22027,307.98,0.01051,-0.64,-2.09,1000.7,397.72
22029,308.62,0.01183,-2.44,-2.73,988.63,415.97
22031,308.74,0.01027,-1.22,-2.23,999.78,401.94
22033,308.06,0.01311,-1.75,-3.66,983.28,422.27
22035,308.66,0.01125,-1.03,-3.06,888.33,424.27
22037,306.99,0.01326,-1.75,-4.44,985.23,416.17
22039,308.39,0.01229,-1.96,-3.01,993.79,417.09
22041,307.75,0.01191,-0.71,-3.38,912.38,419.3
22043,307.83,0.0121,-1.9,-2.49,991.19,410.97
22045,305.4,0.01499,0.21,0.12,986.43,414.25
22047,308.81,0.01286,-2.0,-2.94,984.1,424.03
22049,307.75,0.01133,-0.86,-1.94,994.68,403.61
22051,304.88,0.01675,0.51,-1.13,953.25,417.31
22053,308.2,0.01273,-2.82,-2.76,996.86,418.72
22055,307.99,0.01313,-1.4,-3.1,990.94,422.17
22057,305.27,0.01602,-0.0,-1.08,978.28,416.96
22059,307.97,0.01199,-1.62,-2.63,988.71,412.11
22061,307.91,0.01053,-0.84,-1.93,999.11,398.49
22063,308.04,0.01362,-1.84,-2.93,962.08,425.27
22065,308.96,0.01125,-1.21,-3.16,951.81,418.81
22067,307.56,0.01172,-0.77,-2.43,989.68,406.73
22069,308.3,0.01118,-1.66,-2.7,998.78,406.43
22071,304.01,0.01693,2.34,1.14,974.2,412.07
22073,308.13,0.01144,-1.25,-2.17,991.28,407.95
22075,303.27,0.01851,-1.52,-3.09,966.78,412.24
22077,308.58,0.01272,-2.19,-2.94,986.22,421.03
22079,308.27,0.01199,-2.28,-3.22,993.14,413.31
22081,308.46,0.01072,-1.31,-2.19,1003.17,402.62
22083,307.54,0.0121,-0.9,-3.24,989.19,410.3
22085,308.02,0.01125,-1.47,-2.6,966.18,407.74
22087,302.85,0.01831,-1.01,0.29,969.57,408.32
22089,305.94,0.01472,-1.25,-2.22,980.01,414.83
22091,307.08,0.01338,-1.4,-4.49,982.06,418.21
22093,307.48,0.01392,-1.52,-1.68,982.74,422.55
22095,305.29,0.01611,-1.09,0.88,978.16,414.65
22097,308.53,0.01249,-1.95,-3.02,981.18,421.09
22099,308.73,0.01287,-2.12,-2.72,986.91,423.49
22101,305.59,0.01493,1.24,0.07,973.21,416.09
22103,306.55,0.01525,0.15,-0.89,973.46,421.71
22105,307.41,0.01364,-1.68,-3.19,911.86,426.72
22107,308.51,0.01152,-1.68,-2.24,885.84,424.44
22109,303.61,0.01615,-0.2,1.8,923.23,413.78
22111,308.08,0.01066,-0.74,-1.85,915.58,410.09
22113,306.53,0.01404,-1.43,-0.8,990.39,416.66
22115,308.18,0.01157,-2.33,-3.39,999.62,409.39
22117,307.17,0.01408,-1.74,-4.53,962.27,423.45
22119,308.23,0.01049,-0.69,-1.99,1002.96,398.17
22121,308.34,0.01307,-1.75,-3.25,983.89,422.77
22123,307.74,0.01166,-0.27,-2.74,936.5,416.01
22125,307.49,0.01303,-2.02,-3.2,985.56,417.13
22127,307.78,0.01186,-1.33,-2.21,991.32,409.23
23001,298.81,0.01686,-3.46,5.92,720.6,400.7
23003,299.72,0.01516,-0.66,6.99,767.15,383.54
23005,297.73,0.01603,-4.11,6.39,780.73,391.14
23007,299.18,0.01501,-2.46,6.46,781.72,384.2
23009,293.66,0.01403,-2.26,4.9,361.96,413.11
23011,298.22,0.01648,-2.74,5.88,472.16,422.32
23013,292.52,0.0133,-3.97,6.65,667.45,386.87
23015,295.23,0.01509,-3.4,5.97,645.64,395.56
23017,299.43,0.016,-3.13,6.02,749.86,393.18
23019,298.93,0.0156,-1.6,6.28,692.37,393.41
23021,299.67,0.01514,-1.43,6.72,777.97,382.96
23023,296.37,0.01554,-3.63,6.21,729.78,391.9
23025,299.77,0.01511,-1.99,6.69,779.84,385.73
23027,296.2,0.01546,-2.35,5.07,410.82,415.71
23029,294.04,0.01406,-1.09,4.77,274.87,411.48
23031,297.72,0.0165,-4.31,6.16,699.61,401.56
24001,299.71,0.01573,-2.53,2.01,828.02,391.71
24003,299.51,0.01825,-2.48,1.71,271.48,426.35
24005,299.66,0.01799,-2.44,2.15,351.38,421.23
24009,299.35,0.01811,-2.27,1.18,223.95,426.59
24011,299.32,0.01927,-1.85,3.38,430.67,432.6
24013,299.83,0.01718,-1.25,2.3,316.27,425.0
24015,299.4,0.01864,-3.21,2.31,507.78,416.13
24017,299.89,0.0173,0.6,2.54,265.46,426.05
24019,298.55,0.01836,-1.07,2.89,253.4,424.08
24021,300.33,0.01635,-0.6,2.24,350.51,417.57
24023,295.36,0.01584,0.98,1.02,314.21,404.73
24025,299.81,0.01848,-3.13,1.87,404.56,418.98
24027,299.88,0.01805,-2.01,1.7,270.19,432.37
24029,299.91,0.01892,-2.11,3.26,464.7,425.89
24031,300.52,0.01686,-1.03,2.11,272.82,422.4
24033,300.13,0.0182,-1.22,1.61,221.19,433.36
24035,299.29,0.01879,-2.09,4.31,387.41,421.58
24037,299.25,0.01734,-0.73,2.33,291.04,419.08
24039,298.64,0.01858,0.45,4.63,428.7,414.97
24041,298.81,0.01841,-1.57,2.45,260.83,427.02
24043,300.12,0.01614,-1.13,2.28,364.88,413.66
24045,298.89,0.01865,-0.77,3.89,286.99,431.56
24047,297.66,0.01797,-1.81,5.91,262.04,428.02
24510,300.19,0.01712,-2.83,1.8,345.51,419.44
25001,296.34,0.01547,-4.4,7.67,616.23,401.74
25003,296.23,0.01745,-1.22,5.16,257.61,416.57
25005,298.28,0.01782,-2.78,6.91,650.07,409.7
25007,296.45,0.01612,-4.44,7.37,731.49,401.75
25009,297.68,0.01674,-3.36,6.3,430.46,433.12
25011,297.97,0.01826,-2.6,5.3,398.9,427.42
25013,297.76,0.01796,-1.79,5.69,231.82,433.07
25015,298.11,0.01828,-1.7,5.75,384.95,429.77
25017,298.55,0.01795,-2.33,6.13,342.85,436.31
25019,294.75,0.01473,-5.05,7.05,643.83,393.7
25021,298.13,0.01782,-2.43,6.25,398.37,431.19
25023,297.84,0.01717,-2.92,7.02,635.58,416.94
25025,298.19,0.01677,-2.83,6.9,449.09,433.06
25027,297.55,0.01816,-2.33,5.19,440.34,425.0
26001,291.6,0.00928,-1.04,-0.51,883.95,339.51
26003,285.74,0.00744,1.17,-1.45,881.25,316.11
26005,292.9,0.00983,3.51,-1.45,924.86,333.25
26007,291.64,0.00882,-0.61,-1.86,885.53,334.73
26009,297.41,0.00936,3.03,-1.75,897.01,345.2
26011,295.79,0.01067,-1.29,2.16,889.94,356.54
26013,296.84,0.00916,3.97,-1.36,778.3,360.58
26015,300.61,0.01115,3.89,-2.12,916.8,364.91
26017,298.03,0.01164,-0.9,0.6,883.76,367.13
26019,291.83,0.00882,1.35,4.39,901.08,334.32
26021,291.19,0.01022,2.35,-2.29,932.62,326.18
26023,300.88,0.01196,4.15,-1.81,915.65,374.61
26025,301.01,0.01174,4.12,-1.89,912.45,374.4
26027,299.37,0.01177,3.72,-4.11,932.94,352.65
26029,289.58,0.0088,2.39,2.37,890.59,326.66
26031,298.32,0.00966,4.05,-0.36,887.45,351.26
26033,294.0,0.00882,2.51,-0.06,864.84,342.27
26035,301.37,0.00986,2.82,-1.88,821.4,378.54
26037,300.74,0.0115,4.17,-1.13,906.21,371.08
26039,300.3,0.01004,2.84,-1.86,893.09,361.65
26041,294.68,0.00919,-0.76,4.31,866.92,350.0
26043,300.94,0.00858,5.3,-2.1,767.63,371.78
26045,300.39,0.01194,4.69,-2.03,913.27,368.34
26047,292.15,0.00927,3.59,1.54,889.53,330.78
26049,300.87,0.01233,3.25,-1.19,898.31,374.32
26051,301.55,0.01069,2.29,-0.49,837.95,380.17
26053,294.08,0.00966,2.95,-0.36,530.46,371.66
26055,299.63,0.00927,3.95,-0.83,902.41,352.51
26057,301.05,0.01087,3.74,-0.96,904.81,370.93
26059,300.84,0.01169,3.55,-1.57,912.21,374.78
26061,293.7,0.00887,3.93,-0.02,803.24,346.5
26063,292.59,0.00993,-0.77,-1.8,888.11,344.53
26065,300.82,0.01181,4.18,-2.0,907.54,372.75
26067,300.74,0.01093,4.19,-1.81,894.8,371.8
26069,291.35,0.00939,-1.53,0.21,884.82,339.79
26071,297.66,0.00917,4.76,-1.72,546.96,373.69
26073,301.34,0.01033,3.24,-1.46,879.78,373.48
26075,301.29,0.01161,3.33,-1.97,906.86,375.89
26077,300.6,0.01155,4.24,-2.65,919.51,366.17
26079,300.42,0.00945,3.28,-1.9,897.68,358.09
26081,300.87,0.01026,4.29,-2.1,915.65,362.68
26083,283.67,0.00683,4.36,3.04,876.21,313.07
26085,300.54,0.00935,4.03,-1.12,912.56,352.24
26087,300.45,0.0123,2.29,-2.03,869.79,380.49
26089,289.06,0.00885,1.62,4.0,895.02,326.82
26091,301.16,0.01239,2.72,-1.49,908.06,379.26
26093,300.58,0.01236,3.24,-1.91,902.0,374.24
26095,290.76,0.00788,1.21,-1.39,876.03,329.72
26097,291.27,0.00878,3.71,3.78,880.75,332.06
26099,300.31,0.01237,1.31,-1.35,739.08,401.49
26101,292.82,0.00903,1.94,3.28,904.07,336.86
26103,293.26,0.00846,1.06,-1.57,840.32,342.2
26105,292.17,0.00909,1.98,3.34,906.95,336.08
26107,301.26,0.00951,3.46,-1.89,909.07,361.62
26109,300.78,0.00832,3.02,-1.32,798.89,377.01
26111,301.69,0.0108,2.84,-0.27,885.85,375.43
26113,300.9,0.00936,3.23,-1.73,901.03,360.36
26115,298.75,0.0132,-0.02,1.21,900.87,377.18
26117,301.13,0.01009,4.09,-2.12,911.66,364.61
26119,300.44,0.01029,2.28,-1.51,885.62,365.28
26121,292.63,0.00944,2.95,1.46,916.1,334.1
26123,300.64,0.00953,3.83,-1.76,916.32,354.86
26125,301.11,0.01236,3.54,-1.48,847.29,386.19
26127,292.92,0.00913,2.38,2.46,911.75,336.35
26129,300.98,0.01033,2.08,-1.0,869.95,370.51
26131,288.72,0.00821,3.86,1.63,714.73,344.14
26133,300.96,0.00917,3.52,-1.86,907.57,358.14
26135,300.34,0.0104,1.97,-1.55,888.29,365.35
26137,299.31,0.01011,3.42,-1.65,891.97,355.76
26139,291.92,0.00951,3.53,0.08,921.14,331.12
26141,290.61,0.00918,1.51,-1.98,882.69,331.84
26143,301.11,0.00995,2.67,-1.92,859.93,370.77
26145,300.94,0.01175,3.07,-0.32,900.95,372.23
26147,297.89,0.01216,-1.46,-2.4,891.45,367.06
26149,300.92,0.01152,4.37,-2.93,922.23,368.9
26151,293.14,0.01041,-1.83,-2.68,855.07,352.22
26153,294.24,0.00894,0.63,3.72,851.61,345.77
26155,300.62,0.01181,3.85,-1.41,907.09,368.67
26157,299.29,0.01143,1.36,-1.89,894.52,366.54
26159,294.07,0.01015,3.14,-2.42,930.43,333.29
26161,301.18,0.01251,2.94,-1.73,901.65,379.89
26163,301.36,0.01255,2.03,-0.1,755.09,397.93
26165,300.11,0.00903,4.22,-0.97,908.59,350.6
27001,296.5,0.01132,3.81,-0.77,873.62,354.72
27003,297.28,0.01114,0.28,-0.31,606.72,385.2
27005,294.89,0.00966,3.25,-3.06,241.38,391.01
27007,295.67,0.00762,5.97,-2.0,670.02,360.07
27009,294.18,0.01261,-0.08,2.19,646.84,372.73
27011,295.53,0.01225,2.68,0.38,362.75,407.99
27013,297.87,0.01295,1.8,0.14,685.13,393.56
27015,297.52,0.01353,5.3,-0.14,735.65,392.59
27017,296.78,0.01171,3.2,-0.69,850.96,357.88
27019,297.18,0.01212,4.37,-2.19,687.22,384.79
27021,296.56,0.00984,3.05,-1.36,714.03,365.0
27023,294.09,0.01329,5.31,-0.05,282.19,399.74
27025,296.52,0.01191,2.14,1.51,545.65,391.59
27027,296.26,0.00969,2.44,-3.41,365.25,391.2
27029,295.03,0.00807,4.67,-2.46,315.39,379.22
27031,289.92,0.00809,4.71,1.58,872.2,329.56
27033,296.22,0.01331,4.99,-1.33,739.78,384.15
27035,296.48,0.01156,3.15,-0.63,886.09,355.42
27037,297.91,0.01176,2.49,-2.3,698.12,382.14
27039,296.94,0.01275,2.66,-1.51,468.45,395.92
27041,294.55,0.01157,3.24,0.12,185.31,405.21
27043,298.02,0.01348,1.89,3.53,627.1,392.84
27045,298.4,0.01243,4.14,-1.54,502.9,393.03
27047,297.54,0.01273,1.12,0.25,393.1,403.62
27049,297.81,0.01226,3.34,-1.7,634.29,383.97
27051,295.54,0.0118,2.98,-0.69,359.71,401.27
27053,297.53,0.01142,2.01,-1.19,614.89,389.6
27055,300.25,0.01138,4.51,0.33,717.57,380.06
27057,295.82,0.00906,3.33,-2.55,330.68,392.01
27059,295.61,0.01256,0.67,2.98,828.94,370.13
27061,297.29,0.00806,4.42,-1.52,733.94,360.15
27063,296.66,0.0138,4.15,1.15,606.66,391.72
27065,295.53,0.01258,2.9,2.9,783.15,372.17
27067,294.63,0.01279,4.14,1.13,483.14,384.9
27069,295.51,0.00763,6.31,-4.03,658.34,350.07
27071,297.03,0.00718,5.57,-1.32,551.17,383.41
27073,294.77,0.01326,3.65,1.0,372.28,394.89
27075,294.07,0.00839,4.9,0.04,838.71,342.78
27077,294.37,0.00747,5.98,-2.72,762.11,347.34
27079,297.57,0.01296,2.51,-2.0,686.29,385.6
27081,296.64,0.01324,0.92,1.64,928.66,359.05
27083,295.59,0.01367,2.13,1.32,850.84,364.88
27085,296.93,0.01297,4.72,-0.8,783.8,376.81
27087,294.3,0.00868,3.7,-2.68,190.36,384.04
27089,296.08,0.00747,6.43,-3.6,764.49,346.05
27091,297.86,0.01375,3.03,2.95,683.75,391.54
27093,294.77,0.01248,3.46,0.2,328.69,393.94
27095,294.66,0.01221,1.82,2.47,582.58,384.13
27097,295.28,0.01183,2.52,1.07,575.81,385.98
27099,297.11,0.01262,1.86,-1.14,347.71,401.57
27101,296.31,0.01345,2.19,-0.59,805.68,373.19
27103,297.69,0.01335,3.39,-1.33,664.01,392.92
27105,296.74,0.0141,2.29,3.48,914.51,365.71
27107,296.71,0.00842,3.49,-2.88,463.61,385.97
27109,297.88,0.01271,4.36,-1.85,437.99,394.04
27111,296.1,0.01129,3.36,-2.3,715.32,373.68
27113,295.01,0.00761,6.15,-3.94,405.71,376.37
27115,294.85,0.01305,1.34,0.29,697.99,368.67
27117,297.39,0.01325,1.58,3.14,929.23,365.21
27119,296.24,0.00776,4.54,-3.95,464.7,376.85
27121,294.8,0.01232,3.54,1.62,662.23,379.31
27123,297.37,0.01149,0.63,-0.98,733.52,379.03
27125,295.78,0.00775,5.35,-4.47,443.88,381.16
27127,295.86,0.01368,5.42,-0.08,809.03,375.97
27129,296.9,0.01323,5.88,1.48,845.46,373.26
27131,297.76,0.01259,2.77,-1.69,664.69,383.23
27133,297.32,0.01408,1.77,5.66,930.8,367.64
27135,295.82,0.00752,6.53,-3.61,847.88,340.49
27137,296.47,0.00842,4.25,-1.11,736.36,360.6
27139,297.5,0.01204,3.22,-2.93,659.34,384.6
27141,294.94,0.01238,-1.57,2.64,529.22,384.03
27143,297.01,0.01328,4.09,-2.2,724.49,385.66
27145,293.26,0.0125,1.44,3.28,592.89,374.5
27147,297.36,0.01287,1.96,-1.05,682.23,385.04
27149,295.03,0.01199,3.15,0.4,284.92,406.18
27151,294.32,0.01276,4.34,1.24,438.08,398.34
27153,295.55,0.01174,3.06,0.04,570.51,390.32
27155,296.25,0.01189,1.85,-1.43,404.81,404.99
27157,298.6,0.01204,4.98,-2.12,486.19,393.36
27159,296.51,0.01122,3.22,-1.41,851.32,361.92
27161,297.71,0.01253,1.47,-0.64,687.53,386.74
27163,297.19,0.01172,0.36,-0.33,638.27,384.38
27165,298.51,0.01318,4.1,0.58,754.33,393.42
27167,296.83,0.01128,2.93,-3.19,580.21,390.16
27169,299.59,0.01183,4.64,-1.09,561.7,386.76
27171,295.25,0.01158,1.4,0.54,233.46,402.55
27173,296.01,0.01394,3.91,2.76,890.26,362.42
28001,307.08,0.01273,-1.78,-2.48,985.39,411.56
28003,305.8,0.01257,0.12,-2.83,963.44,404.35
28005,306.03,0.01329,-1.35,-3.63,982.25,410.31
28007,306.66,0.01248,-0.3,-2.65,971.9,409.59
28009,306.28,0.01226,0.1,-2.7,970.53,401.24
28011,307.95,0.01099,-1.23,-2.81,981.32,404.75
28013,306.8,0.0123,-0.46,-2.31,968.43,409.86
28015,306.83,0.01231,-0.13,-2.53,973.45,409.31
28017,306.57,0.01263,-0.36,-2.81,966.42,410.05
28019,306.42,0.0127,-0.31,-2.67,970.01,408.5
28021,307.05,0.01253,-1.41,-2.25,982.53,410.3
28023,305.37,0.01369,-0.87,-2.49,970.03,409.88
28025,307.49,0.01235,-0.73,-3.18,965.68,413.49
28027,307.48,0.01082,-0.69,-3.54,988.16,398.1
28029,306.27,0.01289,-1.04,-2.12,980.79,409.32
28031,305.43,0.01398,-0.66,-2.68,973.99,409.69
28033,307.5,0.01065,-0.27,-3.38,982.22,397.57
28035,305.64,0.01494,-0.86,-3.85,969.76,417.74
28037,306.2,0.01299,-1.4,-2.61,981.42,410.48
28039,306.28,0.01539,-0.96,-3.28,963.59,425.0
28041,305.55,0.01559,-0.68,-3.44,964.02,420.58
28043,307.28,0.0119,-0.05,-2.52,970.85,410.34
28045,306.81,0.01499,-1.14,-0.94,953.83,425.83
28047,305.33,0.01656,-0.75,0.43,966.43,420.64
28049,307.05,0.01235,-0.47,-2.68,979.73,410.59
28051,306.92,0.01233,-0.04,-2.81,976.1,409.92
28053,307.62,0.01182,-0.73,-3.32,982.32,409.41
28055,308.8,0.01125,-1.52,-3.27,962.38,414.99
28057,306.28,0.01274,-0.15,-2.79,962.56,408.55
28059,305.14,0.01702,-0.14,0.07,962.8,421.63
28061,305.45,0.01338,-1.16,-2.18,973.74,408.52
28063,306.63,0.01273,-1.51,-2.51,983.56,409.12
28065,305.72,0.01371,-0.95,-2.82,975.56,410.76
28067,305.29,0.01426,-0.48,-2.86,971.63,411.66
28069,306.49,0.01296,-0.75,-2.21,968.09,411.87
28071,307.06,0.01186,0.14,-2.83,971.1,406.6
28073,305.74,0.01466,-1.1,-3.93,973.16,415.4
28075,305.64,0.01331,-0.95,-2.28,969.94,409.05
28077,305.71,0.0137,-0.69,-2.74,976.2,410.79
28079,306.77,0.01249,-0.6,-2.29,971.61,410.93
28081,306.44,0.01264,-0.47,-2.98,965.39,409.32
28083,307.13,0.01198,0.12,-3.63,979.05,408.48
28085,305.61,0.01357,-1.37,-2.73,979.18,408.14
28087,307.64,0.01235,-1.06,-2.72,964.14,414.24
28089,307.15,0.01237,-0.24,-2.72,975.67,411.82
28091,306.26,0.01416,-1.31,-3.39,973.87,416.56
28093,306.86,0.01136,-0.11,-3.56,980.89,396.4
28095,306.99,0.01266,-0.55,-2.9,963.64,411.74
28097,306.59,0.01249,-0.26,-2.49,971.45,408.73
28099,306.11,0.01297,-0.61,-2.03,970.91,409.55
28101,305.83,0.0132,-0.93,-2.25,971.7,409.32
28103,307.34,0.01258,-0.96,-2.33,966.53,414.71
28105,307.59,0.0122,-0.42,-2.89,966.39,413.73
28107,307.29,0.01146,0.12,-3.68,978.98,404.16
28109,306.96,0.0146,-1.59,-3.99,955.39,425.94
28111,305.68,0.01525,-0.73,-3.55,965.51,420.71
28113,306.18,0.01352,-1.33,-3.64,979.78,413.18
28115,306.57,0.01226,-0.53,-2.62,967.28,408.77
28117,306.08,0.01262,-0.32,-2.96,963.42,406.39
28119,307.32,0.01104,0.07,-3.87,985.77,398.95
28121,306.76,0.01252,-1.07,-2.11,977.25,410.81
28123,306.38,0.01282,-1.18,-2.08,973.25,410.06
28125,308.36,0.01145,-0.92,-3.6,973.0,411.89
28127,305.77,0.01326,-1.05,-1.96,979.4,408.63
28129,305.52,0.01338,-1.09,-1.83,975.35,408.32
28131,306.29,0.01514,-1.17,-3.37,966.45,423.84
28133,307.43,0.01142,-0.69,-3.71,984.49,404.11
28135,307.1,0.01177,0.63,-3.69,977.96,407.06
28137,307.17,0.01126,-0.18,-3.28,981.81,398.7
28139,306.16,0.01246,0.09,-2.98,967.24,403.9
28141,305.76,0.01265,0.17,-2.97,962.1,404.13
28143,307.49,0.01032,-0.11,-3.75,991.11,391.63
28145,306.66,0.01223,-0.37,-2.88,966.82,407.83
28147,306.27,0.0139,-1.32,-3.9,977.77,415.5
