FIPS,T2
38083,86.65
38085,92.59
38087,88.16
38089,87.76
38091,82.31
38093,83.53
38095,83.66
38097,84.16
38099,84.6
38101,82.78
38103,85.69
38105,85.75
39001,86.94
39003,83.1
39005,82.24
39007,74.32
39009,86.9
39011,82.63
39013,85.35
39015,85.84
39017,84.63
39019,85.05
39021,81.99
39023,82.72
39025,86.02
39027,83.66
39029,85.05
39031,84.45
39033,81.46
39035,71.2
39037,82.06
39039,84.24
39041,82.9
39043,74.77
39045,83.41
39047,83.32
39049,84.47
39051,83.75
39053,87.53
39055,82.94
39057,83.48
39059,85.42
39061,86.5
39063,82.78
39065,82.58
39067,85.15
39069,84.09
39071,84.31
39073,85.37
39075,83.43
39077,82.0
39079,86.97
39081,85.3
39083,82.33
39085,66.99
39087,87.98
39089,83.28
39091,82.11
39093,75.31
39095,78.73
39097,82.76
39099,85.26
39101,82.67
39103,82.36
39105,87.3
39107,82.9
39109,82.65
39111,85.51
39113,83.91
39115,86.05
39117,81.54
39119,85.21
39121,85.8
39123,76.12
39125,84.33
39127,84.87
39129,84.04
39131,86.43
39133,83.44
39135,82.67
39137,83.82
39139,81.99
39141,85.44
39143,83.26
39145,87.4
39147,82.4
39149,82.2
39151,83.73
39153,83.01
39155,84.22
39157,84.67
39159,82.74
39161,83.62
39163,86.52
39165,84.83
39167,86.65
39169,82.56
39171,83.66
39173,83.7
39175,82.35
40001,101.71
40003,106.3
40005,107.89
40007,111.9
40009,110.79
40011,110.17
40013,110.23
40015,111.99
40017,109.76
40019,112.78
40021,103.59
40023,108.21
40025,105.8
40027,109.45
40029,108.72
40031,112.01
40033,112.91
40035,104.09
40037,106.05
40039,111.97
40041,102.31
40043,111.78
40045,111.61
40047,107.08
40049,112.41
40051,112.12
40053,106.41
40055,111.33
40057,111.34
40059,113.16
40061,103.73
40063,105.91
40065,112.28
40067,113.25
40069,110.82
40071,105.82
40073,108.16
40075,111.6
40077,103.12
40079,100.8
40081,106.93
40083,107.71
40085,113.04
40087,111.49
40089,105.84
40091,105.93
40093,109.36
40095,112.05
40097,105.19
40099,111.58
40101,106.47
40103,107.31
40105,104.72
40107,106.41
40109,107.06
40111,106.77
40113,105.4
40115,102.54
40117,106.74
40119,107.49
40121,104.94
40123,107.91
40125,107.2
40127,104.18
40129,111.24
40131,105.76
40133,106.27
40135,104.04
40137,112.62
40139,110.14
40141,113.05
40143,106.47
40145,106.25
40147,105.3
40149,111.51
40151,108.25
40153,111.85
41001,90.27
41003,85.93
41005,82.17
41007,70.7
41009,83.95
41011,75.65
41013,88.74
41015,78.71
41017,86.31
41019,84.24
41021,94.71
41023,86.63
41025,91.69
41027,81.28
41029,89.06
41031,89.29
41033,90.61
41035,86.52
41037,89.42
41039,82.27
41041,70.52
41043,84.63
41045,95.76
41047,86.02
41049,93.65
41051,87.8
41053,86.14
41055,93.72
41057,71.49
41059,91.62
41061,85.64
41063,86.22
41065,90.07
41067,87.91
41069,89.37
41071,85.95
42001,86.5
42003,86.2
42005,84.78
42007,85.91
42009,83.89
42011,85.78
42013,82.9
42015,81.77
42017,88.09
42019,85.5
42021,81.32
42023,81.95
42025,83.05
42027,82.24
42029,87.53
42031,84.61
42033,81.43
42035,82.27
42037,83.55
42039,83.21
42041,86.59
42043,86.41
42045,89.1
42047,81.57
42049,75.06
42051,84.36
42053,82.9
42055,86.23
42057,85.24
42059,86.18
42061,83.79
42063,83.57
42065,82.09
42067,85.59
42069,81.7
42071,85.91
42073,85.14
42075,85.75
42077,86.27
42079,81.9
42081,82.38
42083,80.87
42085,84.49
42087,84.47
42089,82.62
42091,88.2
42093,85.66
42095,86.22
42097,85.41
42099,86.02
42101,91.33
42103,82.63
42105,80.44
42107,83.97
42109,85.53
42111,80.74
42113,80.4
42115,81.57
42117,80.91
42119,84.42
42121,83.73
42123,82.2
42125,86.34
42127,81.79
42129,84.15
42131,82.11
42133,86.04
44001,82.83
44003,85.37
44005,77.63
44007,86.4
44009,78.55
45001,93.24
45003,92.14
45005,91.92
45007,91.47
45009,91.99
45011,91.85
45013,90.39
45015,92.26
45017,92.43
45019,88.9
45021,90.46
45023,89.94
45025,90.46
45027,93.02
45029,91.85
45031,91.31
45033,93.54
45035,92.62
45037,92.93
45039,90.14
45041,93.56
45043,89.67
45045,89.42
45047,93.29
45049,92.43
45051,90.91
45053,91.98
45055,90.72
45057,89.37
45059,92.62
45061,91.4
45063,91.47
45065,93.83
45067,94.3
45069,91.83
45071,91.89
45073,89.82
45075,92.12
45077,89.44
45079,91.76
45081,92.41
45083,91.06
45085,92.48
45087,91.89
45089,93.33
45091,88.99
46003,85.39
46005,85.06
46007,94.26
46009,87.57
46011,81.3
46013,86.81
46015,86.61
46017,86.7
46019,93.06
46021,90.68
46023,86.38
46025,83.32
46027,86.76
46029,82.65
46031,93.51
46033,89.6
46035,84.18
46037,82.9
46039,82.4
46041,93.43
46043,84.49
46045,88.16
46047,94.91
46049,87.71
46051,84.63
46053,86.63
46055,94.59
46057,82.17
46059,85.93
46061,83.73
46063,90.09
46065,88.05
46067,83.95
46069,86.86
46071,96.13
46073,84.81
46075,90.61
46077,82.2
46079,81.39
46081,84.6
46083,83.68
46085,89.06
46087,82.62
46089,87.89
46091,83.25
46093,93.52
46095,93.54
46097,83.01
46099,82.69
46101,81.73
46102,95.97
46103,90.77
46105,91.27
46107,87.69
46109,83.79
46111,84.94
46115,86.83
46117,90.64
46119,88.63
46121,91.26
46123,88.97
46125,84.04
46127,86.13
46129,89.13
46135,86.56
46137,94.5
47001,86.68
47003,88.03
47005,91.4
47007,85.3
47009,85.32
47011,89.76
47013,85.28
47015,87.78
47017,91.53
47019,80.85
47021,89.33
47023,91.69
47025,86.09
47027,88.39
47029,84.72
47031,87.6
47033,92.8
47035,83.66
47037,90.01
47039,90.82
47041,88.18
47043,89.01
47045,94.57
47047,92.91
47049,84.63
47051,87.44
47053,92.08
47055,88.77
47057,86.95
47059,85.33
47061,84.83
47063,87.22
47065,88.65
47067,86.13
47069,92.55
47071,90.72
47073,86.67
47075,93.07
47077,91.31
47079,91.76
47081,89.06
47083,90.28
47085,90.21
47087,88.74
47089,87.58
47091,80.11
47093,88.16
47095,94.46
47097,95.25
47099,88.38
47101,88.41
47103,88.61
47105,88.12
47107,88.95
47109,91.47
47111,88.81
47113,91.74
47115,87.33
47117,88.5
47119,88.95
47121,89.46
47123,85.73
47125,89.82
47127,88.16
47129,84.74
47131,93.07
47133,86.32
47135,89.67
47137,86.38
47139,86.5
47141,86.58
47143,87.01
47145,88.18
47147,88.63
47149,89.15
47151,84.65
47153,85.24
47155,83.64
47157,95.83
47159,89.58
47161,91.2
47163,84.81
47165,89.24
47167,94.93
47169,90.01
47171,80.35
47173,87.71
47175,85.08
47177,86.4
47179,84.45
47181,88.99
47183,91.51
47185,86.16
47187,88.74
47189,89.62
48001,108.77
48003,104.94
48005,106.02
48007,89.83
48009,113.2
48011,106.95
48013,108.81
48015,109.27
48017,103.15
48019,107.28
48021,109.02
48023,112.28
48025,105.8
48027,111.63
48029,108.55
48031,107.98
48033,106.5
48035,112.23
48037,108.9
48039,101.48
48041,111.16
48043,103.19
48045,107.49
48047,107.46
48049,109.74
48051,110.52
48053,109.65
48055,108.52
48057,90.43
48059,108.07
48061,98.78
48063,111.43
48065,106.9
48067,107.11
48069,103.75
48071,94.23
48073,107.55
48075,110.86
48077,113.81
48079,102.42
48081,107.62
48083,109.13
48085,113.25
48087,109.94
48089,108.43
48091,108.84
48093,110.43
48095,108.52
48097,112.75
48099,111.83
48101,109.83
48103,107.82
48105,106.43
48107,104.56
48109,100.8
48111,105.4
48113,112.84
48115,104.85
48117,103.86
48119,112.37
48121,113.76
48123,108.28
48125,106.66
48127,110.79
48129,108.28
48131,106.36
48133,108.37
48135,105.44
48137,105.75
48139,112.77
48141,103.57
48143,109.9
48145,111.94
48147,111.56
48149,109.33
48151,107.73
48153,104.68
48155,110.77
48157,108.21
48159,111.54
48161,110.35
48163,109.44
48165,104.18
48167,89.31
48169,105.62
48171,106.66
48173,106.39
48175,106.32
48177,108.45
48179,107.89
48181,113.02
48183,109.08
48185,110.26
48187,107.98
48189,104.0
48191,110.01
48193,111.7
48195,109.02
48197,111.38
48199,105.87
48201,106.86
48203,108.99
48205,105.82
48207,110.1
48209,108.72
48211,110.53
48213,110.08
48215,105.87
48217,111.81
48219,103.46
48221,111.94
48223,112.77
48225,109.76
48227,106.77
48229,100.74
48231,112.37
48233,108.81
48235,106.59
48237,112.62
48239,102.49
48241,105.49
48243,98.04
48245,97.41
48247,106.34
48249,106.66
48251,112.26
48253,108.57
48255,108.25
48257,111.9
48259,107.37
48261,101.26
48263,107.65
48265,106.3
48267,106.75
48269,109.24
48271,108.57
48273,99.84
48275,110.62
48277,108.46
48279,103.51
48281,109.83
48283,110.19
48285,108.86
48287,109.98
48289,110.01
48291,105.64
48293,109.98
48295,111.15
48297,107.78
48299,109.42
48301,106.23
48303,103.89
48305,103.73
48307,108.84
48309,111.51
48311,108.95
48313,111.15
48315,108.3
48317,106.03
48319,108.36
48321,93.16
48323,110.64
48325,108.41
48327,107.08
48329,106.03
48331,111.06
48333,109.69
48335,107.82
48337,113.4
48339,107.73
48341,107.24
48343,108.41
48345,107.85
48347,106.36
48349,111.7
48351,103.82
48353,106.56
48355,97.38
48357,109.76
48359,105.91
48361,102.58
48363,111.99
48365,107.62
48367,112.3
48369,103.08
48371,105.28
48373,105.76
48375,106.92
48377,101.41
48379,112.03
48381,105.19
48383,106.09
48385,106.54
48387,110.46
48389,105.91
48391,101.28
48393,109.9
48395,110.88
48397,112.64
48399,108.66
48401,107.4
48403,104.16
48405,104.49
48407,106.3
48409,100.83
48411,109.56
48413,106.2
48415,107.1
48417,109.24
48419,105.76
48421,107.82
48423,109.35
48425,111.65
48427,106.63
48429,110.61
48431,106.63
48433,108.82
48435,106.27
48437,104.76
48439,113.41
48441,107.83
48443,106.83
48445,103.41
48447,111.27
48449,110.44
48451,108.03
48453,110.03
48455,107.94
48457,104.83
48459,111.06
48461,106.34
48463,107.76
48465,108.34
48467,110.7
48469,106.34
48471,109.53
48473,109.09
48475,107.73
48477,109.89
48479,108.91
48481,105.62
48483,109.56
48485,113.4
48487,112.71
48489,102.65
48491,110.88
48493,108.91
48495,106.25
48497,113.38
48499,111.69
48501,102.72
48503,112.24
48505,107.73
48507,109.85
49001,92.3
49003,91.17
49005,89.2
49007,87.13
49009,82.72
49011,82.49
49013,84.31
49015,94.32
49017,89.02
49019,92.98
49021,92.64
49023,95.9
49025,94.89
49027,97.27
49029,86.41
49031,85.95
49033,87.04
49035,89.64
49037,94.39
49039,86.86
49041,86.52
49043,79.03
49045,95.97
49047,90.45
49049,90.01
49051,82.17
49053,98.8
49055,93.27
49057,86.02
50001,84.51
50003,80.31
50005,82.09
50007,84.4
50009,81.52
50011,84.72
50013,81.5
50015,82.85
50017,82.31
50019,82.65
50021,83.52
50023,81.82
50025,81.64
50027,81.93
51001,81.32
51003,87.46
51005,83.25
51007,89.55
51009,88.05
51011,89.58
51013,90.12
51015,84.58
51017,82.49
51019,88.23
51021,80.62
51023,85.95
51025,90.45
51027,83.66
51029,89.46
51031,89.49
51033,88.86
51035,82.44
51036,90.03
51037,90.09
51041,89.38
51043,88.0
51045,82.62
51047,88.7
51049,89.55
51051,84.29
51053,89.71
51057,90.03
51059,89.46
51061,88.48
51063,81.84
51065,88.93
51067,87.31
51069,87.51
51071,81.61
51073,87.49
51075,88.99
51077,80.78
51079,86.4
51081,90.79
51083,90.61
51085,88.92
51087,89.6
51089,88.02
51091,79.72
51093,88.68
51095,89.76
51097,90.19
51099,90.01
51101,90.18
51103,86.56
51105,84.87
51107,88.52
51109,88.45
51111,89.96
51113,86.94
51115,82.47
51117,90.88
51119,88.03
51121,83.08
51125,86.79
51127,90.46
51131,80.2
51133,84.61
51135,89.73
51137,88.27
51139,85.39
51141,85.39
51143,89.65
51145,89.06
51147,89.74
51149,89.4
51153,89.29
51155,82.89
51157,87.08
51159,90.7
51161,85.35
51163,85.6
51165,84.99
51167,82.76
51169,84.69
51171,86.59
51173,81.0
51175,89.35
51177,88.83
51179,89.35
51181,89.31
51183,89.6
51185,80.55
51187,86.99
51191,82.83
51193,88.65
51195,82.72
51197,81.72
51199,84.99
51510,90.05
51520,84.29
51530,86.9
51540,88.32
51550,89.06
51570,90.05
51580,84.02
51590,90.07
51595,91.04
51600,89.47
51610,89.24
51620,89.29
51630,89.6
51640,82.15
51650,78.93
51660,86.47
51670,90.07
51678,86.83
51680,89.38
51683,89.67
51685,89.28
51690,88.14
51700,88.7
51710,83.19
51720,81.82
51730,89.98
51735,79.29
51740,89.1
51750,82.8
51760,90.09
51770,87.08
51775,86.54
51790,86.02
51800,88.75
51810,83.62
51820,85.95
51830,89.58
51840,88.36
53001,96.75
53003,91.54
53005,100.15
53007,80.44
53009,70.38
53011,88.39
53013,89.85
53015,83.68
53017,92.34
53019,85.3
53021,99.88
53023,91.53
53025,97.54
53027,72.25
53029,79.43
53031,73.56
53033,82.15
53035,87.19
53037,84.49
53039,91.78
53041,81.84
53043,92.66
53045,83.53
53047,82.85
53049,70.56
53051,82.44
53053,81.36
53055,74.01
53057,76.86
53059,80.46
53061,78.96
53063,90.88
53065,87.3
53067,87.4
53069,78.35
53071,98.29
53073,76.48
53075,93.52
53077,88.84
54001,84.2
54003,88.38
54005,85.66
54007,84.94
54009,86.05
54011,88.43
54013,86.18
54015,85.3
54017,85.35
54019,82.47
54021,85.77
54023,81.66
54025,80.01
54027,86.27
54029,85.66
54031,84.06
54033,86.04
54035,87.19
54037,88.34
54039,86.59
54041,85.21
54043,87.6
54045,85.5
54047,83.05
54049,85.8
54051,85.06
54053,87.8
54055,81.1
54057,85.21
54059,85.95
54061,85.95
54063,81.75
54065,87.31
54067,81.39
54069,85.71
54071,80.26
54073,86.14
54075,77.05
54077,83.26
54079,87.93
54081,81.64
54083,78.84
54085,85.89
54087,86.52
54089,82.17
54091,85.46
54093,79.21
54095,85.75
54097,83.79
54099,88.09
54101,80.31
54103,85.12
54105,86.59
54107,86.94
54109,82.98
55001,86.31
55003,68.47
55005,81.59
55007,75.16
55009,83.71
55011,82.02
55013,84.58
55015,84.78
55017,80.82
55019,81.16
55021,83.35
55023,82.67
55025,83.03
55027,83.5
55029,64.89
55031,80.58
55033,82.45
55035,81.5
55037,83.03
55039,84.0
55041,82.51
55043,83.08
55045,83.86
55047,84.9
55049,83.48
55051,75.99
55053,83.21
55055,83.5
55057,85.57
55059,70.34
55061,67.75
55063,84.22
55065,83.86
55067,82.63
55069,85.1
55071,69.48
55073,83.93
55075,83.39
55077,85.44
55078,85.8
55079,65.82
55081,84.42
55083,83.61
55085,85.69
55087,85.95
55089,65.95
55091,82.98
55093,83.1
55095,83.86
55097,85.48
55099,81.68
55101,70.34
55103,83.64
55105,83.66
55107,80.46
55109,82.96
55111,83.66
55113,79.99
55115,85.39
55117,70.23
55119,80.64
55121,82.2
55123,82.49
55125,83.12
55127,83.1
55129,82.15
55131,82.42
55133,83.19
55135,85.37
55137,86.4
55139,85.3
55141,84.87
56001,83.32
56003,90.01
56005,93.2
56007,84.63
56009,90.16
56011,90.36
56013,85.71
56015,91.76
56017,88.7
56019,89.42
56021,88.07
56023,84.0
56025,89.13
56027,92.75
56029,79.86
56031,90.66
56033,88.27
56035,81.05
56037,88.41
56039,77.16
56041,86.04
56043,92.07
56045,91.99
