FIPS,T2
38083,95.88
38085,100.15
38087,93.25
38089,94.69
38091,98.19
38093,98.29
38095,92.97
38097,97.79
38099,95.65
38101,92.44
38103,96.69
38105,93.42
39001,82.76
39003,79.34
39005,77.68
39007,68.2
39009,81.9
39011,78.75
39013,79.97
39015,82.29
39017,82.06
39019,79.97
39021,78.4
39023,79.3
39025,82.06
39027,80.15
39029,79.66
39031,79.79
39033,77.61
39035,67.08
39037,79.29
39039,79.77
39041,78.84
39043,69.75
39045,80.29
39047,80.47
39049,80.92
39051,80.35
39053,82.94
39055,76.3
39057,80.15
39059,80.51
39061,83.07
39063,79.84
39065,78.58
39067,79.99
39069,80.74
39071,81.12
39073,80.46
39075,79.12
39077,75.43
39079,83.08
39081,79.92
39083,78.58
39085,63.88
39087,82.65
39089,79.21
39091,77.94
39093,69.26
39095,74.14
39097,79.66
39099,79.03
39101,78.51
39103,77.63
39105,82.96
39107,79.36
39109,79.23
39111,79.61
39113,80.96
39115,80.85
39117,77.58
39119,80.96
39121,80.51
39123,71.64
39125,79.92
39127,80.11
39129,80.98
39131,82.94
39133,77.13
39135,80.4
39137,80.2
39139,77.67
39141,81.43
39143,77.74
39145,82.96
39147,77.16
39149,78.62
39151,79.03
39153,77.36
39155,76.93
39157,79.57
39159,78.76
39161,79.9
39163,81.77
39165,81.64
39167,81.36
39169,77.65
39171,78.91
39173,80.15
39175,79.12
40001,92.59
40003,96.96
40005,94.44
40007,94.23
40009,93.85
40011,94.84
40013,96.98
40015,94.51
40017,94.23
40019,97.74
40021,93.54
40023,95.49
40025,92.48
40027,95.99
40029,95.95
40031,96.84
40033,98.37
40035,96.53
40037,95.47
40039,93.22
40041,93.52
40043,93.72
40045,92.93
40047,95.54
40049,98.1
40051,96.03
40053,97.03
40055,95.36
40057,96.17
40059,95.94
40061,94.1
40063,94.3
40065,97.18
40067,99.3
40069,96.42
40071,96.51
40073,95.85
40075,95.61
40077,93.52
40079,93.24
40081,96.42
40083,96.89
40085,98.35
40087,96.64
40089,92.61
40091,94.01
40093,95.86
40095,97.56
40097,95.63
40099,97.05
40101,94.05
40103,96.37
40105,97.0
40107,95.59
40109,95.9
40111,94.62
40113,96.4
40115,94.71
40117,96.64
40119,96.55
40121,94.1
40123,96.69
40125,96.26
40127,93.2
40129,92.43
40131,96.48
40133,95.54
40135,93.49
40137,98.17
40139,93.45
40141,97.39
40143,95.67
40145,95.29
40147,96.87
40149,93.56
40151,96.64
40153,94.51
41001,94.96
41003,96.44
41005,91.11
41007,84.58
41009,94.69
41011,89.31
41013,95.88
41015,90.93
41017,94.32
41019,94.32
41021,97.59
41023,94.57
41025,94.89
41027,91.18
41029,99.52
41031,96.57
41033,100.45
41035,93.27
41037,93.76
41039,91.44
41041,83.01
41043,93.22
41045,96.6
41047,94.57
41049,96.33
41051,96.76
41053,95.61
41055,98.53
41057,83.43
41059,95.79
41061,94.15
41063,94.51
41065,96.31
41067,96.35
41069,96.01
41071,95.11
42001,82.08
42003,79.68
42005,77.27
42007,79.74
42009,77.77
42011,81.03
42013,76.66
42015,72.1
42017,81.99
42019,77.47
42021,73.76
42023,72.95
42025,76.77
42027,75.92
42029,81.5
42031,76.08
42033,74.05
42035,74.84
42037,75.49
42039,73.74
42041,82.02
42043,81.07
42045,82.56
42047,71.19
42049,67.64
42051,76.8
42053,72.34
42055,81.93
42057,80.11
42059,79.05
42061,79.11
42063,75.27
42065,74.16
42067,80.49
42069,72.77
42071,81.68
42073,78.75
42075,81.3
42077,81.43
42079,74.46
42081,72.86
42083,69.49
42085,76.05
42087,79.45
42089,76.21
42091,82.02
42093,77.09
42095,80.6
42097,78.33
42099,81.0
42101,83.64
42103,75.06
42105,68.99
42107,78.04
42109,78.89
42111,73.99
42113,70.99
42115,70.79
42117,70.38
42119,77.31
42121,74.64
42123,71.38
42125,79.92
42127,72.25
42129,77.0
42131,73.0
42133,81.93
44001,76.57
44003,77.22
44005,73.24
44007,78.53
44009,73.35
45001,87.24
45003,91.74
45005,91.76
45007,85.53
45009,91.98
45011,91.49
45013,88.41
45015,90.18
45017,91.4
45019,86.74
45021,85.51
45023,86.56
45025,88.2
45027,92.5
45029,91.6
45031,89.83
45033,88.9
45035,91.22
45037,90.16
45039,88.38
45041,90.84
45043,88.2
45045,83.75
45047,88.7
45049,92.41
45051,89.73
45053,91.17
45055,88.84
45057,87.17
45059,86.25
45061,88.95
45063,91.26
45065,89.94
45067,91.35
45069,88.57
45071,88.61
45073,84.36
45075,91.6
45077,84.24
45079,90.54
45081,90.3
45083,85.23
45085,91.33
45087,85.78
45089,91.22
45091,85.12
46003,99.54
46005,98.38
46007,100.54
46009,99.7
46011,92.62
46013,100.11
46015,101.7
46017,101.07
46019,96.24
46021,100.36
46023,102.13
46025,94.77
46027,98.83
46029,93.11
46031,100.08
46033,94.77
46035,98.74
46037,93.83
46039,92.55
46041,101.17
46043,100.04
46045,99.88
46047,98.67
46049,100.4
46051,93.85
46053,103.39
46055,101.84
46057,93.92
46059,99.18
46061,96.62
46063,94.57
46065,100.8
46067,97.14
46069,99.52
46071,101.97
46073,98.73
46075,102.58
46077,94.55
46079,92.62
46081,87.04
46083,95.9
46085,102.83
46087,94.59
46089,98.94
46091,96.4
46093,98.8
46095,103.12
46097,95.18
46099,92.86
46101,91.63
46102,101.46
46103,96.44
46105,98.17
46107,100.2
46109,92.88
46111,98.11
46115,99.72
46117,102.24
46119,101.35
46121,102.16
46123,103.32
46125,95.74
46127,97.65
46129,100.06
46135,98.33
46137,100.67
47001,83.07
47003,87.08
47005,89.96
47007,83.05
47009,82.76
47011,86.67
47013,81.99
47015,87.24
47017,90.09
47019,76.08
47021,88.5
47023,90.88
47025,82.15
47027,86.09
47029,81.55
47031,85.87
47033,90.25
47035,82.45
47037,90.25
47039,90.9
47041,87.84
47043,88.61
47045,91.31
47047,91.53
47049,83.89
47051,84.92
47053,90.59
47055,87.28
47057,83.39
47059,81.72
47061,82.87
47063,83.53
47065,85.75
47067,81.61
47069,91.58
47071,91.54
47073,82.44
47075,90.72
47077,90.45
47079,90.07
47081,89.46
47083,88.84
47085,89.56
47087,86.76
47089,84.0
47091,74.77
47093,85.01
47095,91.65
47097,91.58
47099,88.47
47101,88.81
47103,85.87
47105,84.97
47107,85.5
47109,91.54
47111,86.38
47113,90.9
47115,84.67
47117,87.21
47119,88.56
47121,86.23
47123,82.89
47125,88.93
47127,86.09
47129,82.65
47131,90.54
47133,85.35
47135,90.36
47137,84.9
47139,83.93
47141,85.6
47143,84.54
47145,85.1
47147,87.84
47149,89.01
47151,82.26
47153,82.9
47155,80.56
47157,92.7
47159,88.74
47161,89.26
47163,80.2
47165,87.66
47167,91.18
47169,87.71
47171,76.1
47173,83.8
47175,84.09
47177,85.69
47179,80.98
47181,90.1
47183,90.25
47185,85.33
47187,88.92
47189,89.11
48001,91.83
48003,95.2
48005,90.79
48007,89.55
48009,100.24
48011,93.06
48013,96.44
48015,90.54
48017,92.26
48019,94.51
48021,92.12
48023,100.83
48025,96.3
48027,94.32
48029,94.68
48031,93.25
48033,97.39
48035,96.91
48037,95.81
48039,89.87
48041,90.9
48043,91.63
48045,94.71
48047,101.79
48049,97.02
48051,91.62
48053,95.02
48055,92.73
48057,87.93
48059,96.01
48061,97.54
48063,94.23
48065,91.24
48067,95.49
48069,92.21
48071,87.8
48073,91.58
48075,97.43
48077,99.59
48079,91.31
48081,97.16
48083,97.27
48085,96.66
48087,94.24
48089,91.18
48091,93.24
48093,96.42
48095,96.98
48097,97.75
48099,97.0
48101,98.69
48103,96.6
48105,94.33
48107,95.11
48109,90.88
48111,91.2
48113,97.16
48115,95.52
48117,91.18
48119,96.6
48121,97.41
48123,93.13
48125,97.61
48127,99.73
48129,93.78
48131,99.01
48133,96.35
48135,94.57
48137,93.54
48139,95.72
48141,94.06
48143,95.58
48145,93.56
48147,96.82
48149,90.81
48151,99.28
48153,93.87
48155,99.48
48157,90.37
48159,95.11
48161,92.5
48163,98.4
48165,94.96
48167,86.4
48169,96.87
48171,93.76
48173,95.63
48175,95.36
48177,92.77
48179,92.03
48181,97.23
48183,95.27
48185,90.18
48187,93.24
48189,93.76
48191,97.07
48193,96.51
48195,92.28
48197,98.71
48199,90.27
48201,91.27
48203,95.29
48205,92.05
48207,100.92
48209,92.34
48211,91.89
48213,93.96
48215,102.7
48217,96.26
48219,93.22
48221,96.28
48223,94.93
48225,89.49
48227,97.07
48229,91.02
48231,96.28
48233,92.35
48235,95.23
48237,97.52
48239,91.56
48241,89.83
48243,87.06
48245,87.98
48247,101.19
48249,99.9
48251,96.06
48253,99.39
48255,94.51
48257,95.74
48259,93.6
48261,95.49
48263,99.14
48265,93.67
48267,94.42
48269,99.97
48271,96.89
48273,95.32
48275,100.99
48277,96.66
48279,93.88
48281,96.17
48283,99.09
48285,91.6
48287,91.42
48289,90.84
48291,89.82
48293,93.18
48295,92.7
48297,97.59
48299,96.42
48301,96.22
48303,94.21
48305,93.09
48307,96.46
48309,96.19
48311,98.08
48313,90.72
48315,96.51
48317,96.03
48319,95.65
48321,88.3
48323,99.57
48325,96.55
48327,94.77
48329,95.18
48331,92.73
48333,96.26
48335,97.72
48337,98.17
48339,90.5
48341,91.26
48343,95.47
48345,96.78
48347,91.24
48349,95.0
48351,89.82
48353,96.67
48355,92.71
48357,92.5
48359,92.55
48361,89.83
48363,97.59
48365,92.79
48367,96.73
48369,91.62
48371,93.76
48373,89.67
48375,91.8
48377,90.27
48379,95.11
48381,91.6
48383,94.91
48385,93.61
48387,96.24
48389,95.63
48391,93.99
48393,92.34
48395,91.76
48397,97.2
48399,97.74
48401,92.34
48403,89.42
48405,90.43
48407,90.09
48409,94.23
48411,96.44
48413,94.15
48415,98.42
48417,98.56
48419,91.44
48421,92.19
48423,94.14
48425,96.31
48427,102.27
48429,98.67
48431,95.94
48433,100.31
48435,94.37
48437,92.37
48439,97.29
48441,96.82
48443,95.2
48445,93.51
48447,100.85
48449,95.61
48451,96.58
48453,92.86
48455,89.6
48457,89.55
48459,95.61
48461,95.04
48463,96.44
48465,96.53
48467,95.16
48469,93.31
48471,90.52
48473,90.46
48475,97.07
48477,90.27
48479,98.98
48481,90.84
48483,92.59
48485,99.12
48487,99.88
48489,99.18
48491,92.88
48493,94.05
48495,95.88
48497,97.56
48499,94.64
48501,92.3
48503,100.15
48505,101.37
48507,99.14
49001,89.6
49003,89.83
49005,87.96
49007,86.63
49009,82.09
49011,81.28
49013,83.52
49015,92.52
49017,85.8
49019,92.7
49021,89.06
49023,93.83
49025,91.27
49027,94.69
49029,85.78
49031,82.8
49033,84.99
49035,88.3
49037,91.92
49039,85.17
49041,83.53
49043,78.19
49045,93.63
49047,90.18
49049,88.54
49051,81.19
49053,94.35
49055,89.89
49057,85.62
50001,73.87
50003,68.85
50005,71.56
50007,73.65
50009,70.75
50011,73.29
50013,73.71
50015,72.19
50017,72.34
50019,72.12
50021,72.18
50023,71.78
50025,69.84
50027,70.97
51001,78.4
51003,84.25
51005,78.48
51007,85.75
51009,84.49
51011,85.91
51013,85.82
51015,78.37
51017,76.71
51019,83.19
51021,75.83
51023,81.43
51025,85.19
51027,78.93
51029,86.38
51031,84.74
51033,85.53
51035,75.9
51036,85.6
51037,84.88
51041,85.41
51043,83.34
51045,77.83
51047,83.37
51049,86.18
51051,79.12
51053,85.33
51057,85.75
51059,84.31
51061,82.22
51063,76.08
51065,85.71
51067,81.46
51069,81.55
51071,77.32
51073,84.16
51075,85.26
51077,74.57
51079,81.66
51081,85.46
51083,83.84
51085,85.82
51087,85.64
51089,80.71
51091,73.29
51093,84.83
51095,85.32
51097,85.48
51099,85.17
51101,85.77
51103,82.9
51105,80.06
51107,83.77
51109,85.51
51111,84.67
51113,81.46
51115,80.35
51117,85.08
51119,83.8
51121,78.93
51125,83.64
51127,85.46
51131,78.8
51133,80.89
51135,85.14
51137,84.43
51139,78.89
51141,77.94
51143,82.6
51145,85.93
51147,86.02
51149,85.75
51153,83.35
51155,78.01
51157,80.53
51159,85.28
51161,80.73
51163,80.96
51165,77.99
51167,77.61
51169,79.72
51171,80.31
51173,75.76
51175,85.12
51177,85.01
51179,84.24
51181,85.59
51183,85.82
51185,75.52
51187,80.69
51191,77.13
51193,84.25
51195,77.61
51197,76.55
51199,82.35
51510,86.34
51520,79.34
51530,82.74
51540,85.01
51550,84.16
51570,85.98
51580,78.75
51590,83.52
51595,85.71
51600,84.2
51610,84.67
51620,85.48
51630,84.97
51640,75.94
51650,78.57
51660,79.97
51670,86.0
51678,82.4
51680,85.59
51683,83.71
51685,83.01
51690,81.12
51700,84.94
51710,81.07
51720,76.8
51730,85.66
51735,78.93
51740,84.97
51750,79.57
51760,85.8
51770,82.22
51775,81.95
51790,79.9
51800,84.18
51810,81.81
51820,80.82
51830,85.14
51840,83.61
53001,99.5
53003,98.17
53005,101.97
53007,86.13
53009,76.14
53011,97.07
53013,94.68
53015,92.05
53017,96.31
53019,91.36
53021,101.71
53023,97.21
53025,100.31
53027,84.58
53029,81.19
53031,80.46
53033,88.61
53035,89.17
53037,90.57
53039,97.45
53041,90.21
53043,96.82
53045,89.08
53047,87.78
53049,85.21
53051,91.85
53053,88.21
53055,72.95
53057,83.53
53059,88.83
53061,85.62
53063,97.03
53065,94.84
53067,94.6
53069,91.18
53071,100.44
53073,80.71
53075,98.47
53077,93.38
54001,77.36
54003,83.14
54005,79.68
54007,78.84
54009,80.01
54011,82.76
54013,81.12
54015,79.16
54017,79.9
54019,76.66
54021,81.0
54023,76.15
54025,74.44
54027,80.1
54029,79.77
54031,78.39
54033,79.61
54035,81.99
54037,83.79
54039,80.42
54041,79.88
54043,82.17
54045,80.33
54047,77.99
54049,79.02
54051,79.29
54053,82.47
54055,76.55
54057,78.96
54059,81.23
54061,78.15
54063,77.32
54065,81.0
54067,75.43
54069,80.08
54071,73.92
54073,80.8
54075,71.24
54077,75.15
54079,82.2
54081,76.73
54083,71.55
54085,81.05
54087,80.64
54089,77.49
54091,78.6
54093,72.9
54095,80.06
54097,77.05
54099,82.98
54101,73.69
54103,78.85
54105,82.35
54107,82.31
54109,78.28
55001,81.77
55003,67.03
55005,79.03
55007,75.16
55009,78.21
55011,83.08
55013,82.15
55015,78.64
55017,79.5
55019,79.12
55021,80.28
55023,83.1
55025,79.48
55027,79.32
55029,64.02
55031,80.08
55033,80.96
55035,80.87
55037,77.05
55039,78.55
55041,76.35
55043,82.53
55045,80.02
55047,80.47
55049,80.85
55051,75.15
55053,82.31
55055,78.73
55057,81.72
55059,65.98
55061,66.96
55063,83.43
55065,81.18
55067,77.49
55069,77.79
55071,68.05
55073,77.52
55075,77.5
55077,81.91
55078,80.58
55079,62.24
55081,81.81
55083,78.28
55085,76.82
55087,80.02
55089,63.03
55091,82.94
55093,82.15
55095,81.59
55097,79.23
55099,76.35
55101,66.38
55103,81.73
55105,79.45
55107,78.37
55109,81.18
55111,80.62
55113,78.28
55115,80.44
55117,67.39
55119,77.09
55121,82.56
55123,81.91
55125,75.38
55127,78.93
55129,80.38
55131,78.26
55133,78.39
55135,80.15
55137,81.27
55139,78.84
55141,80.01
56001,83.01
56003,89.49
56005,92.71
56007,83.8
56009,91.15
56011,91.67
56013,85.06
56015,96.22
56017,87.76
56019,88.68
56021,91.44
56023,83.3
56025,88.56
56027,94.51
56029,80.98
56031,93.69
56033,89.04
56035,80.49
56037,86.76
56039,78.13
56041,84.47
56043,90.43
56045,92.39
