FIPS,T2
38083,90.55
38085,96.08
38087,100.81
38089,99.07
38091,86.32
38093,89.47
38095,82.09
38097,86.77
38099,82.09
38101,92.25
38103,88.61
38105,96.48
39001,82.2
39003,86.31
39005,80.8
39007,80.4
39009,81.97
39011,84.97
39013,80.42
39015,82.83
39017,84.04
39019,79.59
39021,83.57
39023,82.9
39025,83.71
39027,81.63
39029,79.45
39031,79.59
39033,84.09
39035,81.1
39037,84.22
39039,87.06
39041,80.76
39043,81.39
39045,80.2
39047,80.8
39049,80.78
39051,87.08
39053,81.64
39055,83.34
39057,82.15
39059,79.77
39061,84.07
39063,86.49
39065,85.03
39067,79.34
39069,88.2
39071,82.02
39073,81.19
39075,78.78
39077,85.86
39079,81.52
39081,79.74
39083,78.75
39085,78.75
39087,81.84
39089,79.72
39091,83.41
39093,82.29
39095,83.75
39097,80.65
39099,79.97
39101,83.32
39103,81.55
39105,81.36
39107,85.89
39109,83.91
39111,81.34
39113,83.73
39115,81.9
39117,80.58
39119,80.31
39121,81.0
39123,82.09
39125,88.03
39127,80.64
39129,80.83
39131,82.27
39133,80.37
39135,83.23
39137,87.85
39139,80.94
39141,81.72
39143,88.16
39145,82.31
39147,86.63
39149,83.97
39151,79.75
39153,80.58
39155,81.61
39157,79.29
39159,83.32
39161,87.39
39163,81.23
39165,83.17
39167,82.67
39169,79.63
39171,85.62
39173,88.39
39175,85.86
40001,91.8
40003,98.64
40005,96.93
40007,97.72
40009,96.48
40011,97.43
40013,97.38
40015,97.47
40017,97.52
40019,97.02
40021,93.07
40023,95.32
40025,97.57
40027,97.95
40029,97.99
40031,96.28
40033,97.52
40035,93.94
40037,96.21
40039,97.07
40041,92.41
40043,96.84
40045,96.98
40047,98.6
40049,97.36
40051,97.74
40053,99.05
40055,96.58
40057,95.92
40059,97.68
40061,93.6
40063,95.67
40065,95.83
40067,96.75
40069,97.16
40071,98.31
40073,98.53
40075,96.4
40077,94.15
40079,92.26
40081,97.5
40083,98.91
40085,96.58
40087,97.54
40089,93.45
40091,95.16
40093,98.4
40095,97.34
40097,94.64
40099,96.94
40101,95.18
40103,98.87
40105,96.19
40107,95.63
40109,98.11
40111,95.56
40113,97.61
40115,93.43
40117,98.31
40119,98.65
40121,94.73
40123,96.66
40125,96.94
40127,95.27
40129,96.35
40131,95.7
40133,96.24
40135,93.52
40137,97.02
40139,98.73
40141,95.68
40143,96.35
40145,95.88
40147,97.2
40149,96.66
40151,98.11
40153,97.16
41001,94.98
41003,92.16
41005,85.23
41007,84.9
41009,87.31
41011,88.5
41013,95.83
41015,89.26
41017,90.64
41019,90.75
41021,96.12
41023,92.59
41025,95.92
41027,82.09
41029,97.21
41031,93.06
41033,98.37
41035,91.87
41037,93.85
41039,88.47
41041,82.92
41043,90.18
41045,97.56
41047,90.73
41049,97.83
41051,88.39
41053,92.46
41055,95.58
41057,83.59
41059,97.86
41061,90.45
41063,90.57
41065,92.66
41067,90.25
41069,97.99
41071,92.05
42001,87.01
42003,80.92
42005,79.79
42007,79.97
42009,81.5
42011,86.14
42013,78.46
42015,78.89
42017,88.68
42019,79.36
42021,76.59
42023,77.63
42025,81.07
42027,78.55
42029,87.44
42031,78.62
42033,77.67
42035,78.51
42037,81.07
42039,81.19
42041,86.18
42043,85.82
42045,89.42
42047,77.0
42049,80.19
42051,79.68
42053,77.29
42055,85.91
42057,84.63
42059,81.0
42061,80.31
42063,78.94
42065,78.01
42067,83.08
42069,78.44
42071,87.17
42073,79.77
42075,86.32
42077,85.23
42079,80.62
42081,77.99
42083,78.58
42085,78.93
42087,80.55
42089,80.71
42091,88.93
42093,81.41
42095,85.01
42097,82.63
42099,84.02
42101,91.13
42103,78.04
42105,76.37
42107,82.85
42109,82.06
42111,77.14
42113,77.2
42115,78.87
42117,77.94
42119,80.17
42121,78.15
42123,79.5
42125,80.69
42127,78.67
42129,80.01
42131,78.78
42133,87.15
44001,85.5
44003,85.01
44005,78.44
44007,85.06
44009,79.05
45001,88.34
45003,90.46
45005,91.62
45007,87.89
45009,91.76
45011,91.36
45013,92.34
45015,89.74
45017,90.3
45019,90.66
45021,87.82
45023,87.75
45025,89.74
45027,91.15
45029,90.77
45031,90.46
45033,90.16
45035,91.08
45037,88.74
45039,88.16
45041,90.46
45043,88.99
45045,86.16
45047,88.41
45049,91.62
45051,88.84
45053,92.88
45055,89.15
45057,87.69
45059,87.69
45061,89.15
45063,89.71
45065,88.88
45067,90.63
45069,89.65
45071,88.18
45073,85.62
45075,90.5
45077,85.59
45079,89.1
45081,88.43
45083,87.71
45085,90.37
45087,88.03
45089,90.5
45091,88.09
46003,108.68
46005,104.54
46007,102.33
46009,108.52
46011,101.79
46013,97.93
46015,106.95
46017,102.97
46019,103.71
46021,96.37
46023,110.16
46025,100.89
46027,103.78
46029,100.26
46031,97.3
46033,99.01
46035,110.21
46037,96.51
46039,101.23
46041,98.15
46043,110.89
46045,96.71
46047,102.9
46049,98.17
46051,101.07
46053,109.17
46055,101.7
46057,101.93
46059,100.53
46061,109.67
46063,102.27
46065,99.59
46067,109.26
46069,98.1
46071,103.89
46073,104.49
46075,101.64
46077,103.28
46079,103.86
46081,95.68
46083,102.33
46085,101.52
46087,105.39
46089,94.98
46091,95.68
46093,103.41
46095,102.43
46097,106.52
46099,102.18
46101,101.77
46102,103.95
46103,100.54
46105,100.71
46107,96.85
46109,97.77
46111,107.02
46115,101.08
46117,100.49
46119,98.35
46121,100.98
46123,105.06
46125,104.72
46127,101.7
46129,96.44
46135,106.36
46137,99.93
47001,82.06
47003,83.61
47005,89.06
47007,80.37
47009,81.1
47011,85.21
47013,80.62
47015,82.47
47017,89.24
47019,80.53
47021,87.33
47023,89.91
47025,81.05
47027,85.21
47029,81.75
47031,82.6
47033,91.26
47035,79.83
47037,86.34
47039,89.83
47041,83.23
47043,87.12
47045,92.07
47047,89.13
47049,81.73
47051,82.36
47053,90.88
47055,84.85
47057,82.45
47059,84.07
47061,80.17
47063,83.61
47065,84.52
47067,80.87
47069,88.41
47071,90.28
47073,82.81
47075,90.23
47077,89.28
47079,88.77
47081,86.29
47083,88.43
47085,87.96
47087,84.9
47089,83.14
47091,78.8
47093,83.77
47095,91.24
47097,91.51
47099,85.98
47101,85.62
47103,83.73
47105,83.17
47107,83.77
47109,90.21
47111,85.48
47113,89.01
47115,82.63
47117,84.65
47119,85.89
47121,84.92
47123,81.01
47125,88.29
47127,83.43
47129,81.45
47131,90.14
47133,82.87
47135,87.17
47137,83.95
47139,82.09
47141,82.42
47143,83.05
47145,83.75
47147,87.46
47149,84.83
47151,81.43
47153,80.71
47155,80.17
47157,91.51
47159,84.81
47161,88.56
47163,83.41
47165,86.22
47167,90.5
47169,85.75
47171,79.59
47173,82.71
47175,80.71
47177,81.97
47179,84.24
47181,87.78
47183,89.64
47185,82.58
47187,85.59
47189,85.3
48001,96.69
48003,92.66
48005,95.13
48007,88.95
48009,95.7
48011,95.02
48013,99.41
48015,97.29
48017,94.21
48019,95.23
48021,99.0
48023,96.48
48025,97.27
48027,98.24
48029,98.42
48031,97.0
48033,94.96
48035,96.78
48037,92.95
48039,91.98
48041,98.35
48043,90.68
48045,94.95
48047,97.74
48049,96.6
48051,99.25
48053,97.29
48055,99.23
48057,88.21
48059,96.31
48061,92.66
48063,93.74
48065,95.07
48067,93.24
48069,94.33
48071,90.93
48073,96.15
48075,95.74
48077,96.04
48079,93.4
48081,95.07
48083,96.12
48085,96.85
48087,95.32
48089,97.3
48091,98.4
48093,97.29
48095,94.23
48097,95.34
48099,95.99
48101,95.99
48103,95.18
48105,93.09
48107,95.13
48109,91.09
48111,96.64
48113,97.65
48115,92.91
48117,94.01
48119,94.59
48121,95.49
48123,97.79
48125,96.66
48127,97.5
48129,95.07
48131,97.77
48133,97.27
48135,93.22
48137,94.06
48139,97.36
48141,92.66
48143,97.11
48145,99.12
48147,96.44
48149,98.33
48151,97.47
48153,94.44
48155,96.12
48157,95.7
48159,93.83
48161,96.78
48163,99.41
48165,92.44
48167,88.2
48169,96.26
48171,94.86
48173,93.33
48175,96.35
48177,99.25
48179,95.04
48181,96.48
48183,94.69
48185,96.73
48187,98.91
48189,94.82
48191,95.95
48193,96.03
48195,97.0
48197,95.94
48199,93.24
48201,95.09
48203,94.14
48205,95.27
48207,97.56
48209,98.56
48211,96.01
48213,95.63
48215,97.92
48217,97.18
48219,94.06
48221,98.83
48223,93.52
48225,95.38
48227,94.19
48229,90.52
48231,94.66
48233,96.26
48235,93.74
48237,95.32
48239,95.45
48241,92.88
48243,86.9
48245,90.55
48247,96.89
48249,97.7
48251,97.63
48253,97.9
48255,97.93
48257,94.87
48259,95.86
48261,92.97
48263,97.3
48265,93.92
48267,94.35
48269,97.99
48271,96.26
48273,93.74
48275,97.05
48277,94.59
48279,95.04
48281,95.81
48283,98.78
48285,98.26
48287,99.0
48289,97.02
48291,94.1
48293,97.9
48295,97.03
48297,98.83
48299,97.63
48301,95.23
48303,94.51
48305,94.06
48307,95.29
48309,97.77
48311,99.23
48313,96.42
48315,93.97
48317,93.27
48319,96.42
48321,90.3
48323,96.35
48325,98.08
48327,93.7
48329,92.91
48331,100.09
48333,95.38
48335,95.49
48337,95.16
48339,95.65
48341,95.49
48343,93.67
48345,95.54
48347,94.87
48349,97.59
48351,92.05
48353,94.44
48355,92.23
48357,96.49
48359,95.52
48361,91.76
48363,98.19
48365,94.35
48367,97.7
48369,93.36
48371,91.74
48373,94.75
48375,95.83
48377,90.68
48379,93.42
48381,95.34
48383,93.61
48385,94.05
48387,94.64
48389,94.77
48391,94.35
48393,96.21
48395,99.14
48397,96.42
48399,95.77
48401,94.96
48403,92.1
48405,93.36
48407,95.83
48409,94.82
48411,96.13
48413,93.0
48415,95.94
48417,97.38
48419,93.42
48421,97.29
48423,95.67
48425,98.62
48427,98.6
48429,97.75
48431,93.97
48433,97.84
48435,93.51
48437,94.91
48439,98.22
48441,95.92
48443,93.06
48445,93.15
48447,97.97
48449,93.92
48451,93.83
48453,99.7
48455,95.61
48457,93.43
48459,93.96
48461,93.16
48463,97.3
48465,94.98
48467,93.74
48469,95.43
48471,95.81
48473,96.84
48475,95.95
48477,97.92
48479,96.96
48481,96.75
48483,95.79
48485,96.31
48487,96.01
48489,93.49
48491,98.64
48493,99.0
48495,94.96
48497,95.38
48499,94.37
48501,92.68
48503,97.27
48505,98.38
48507,98.15
49001,94.12
49003,95.76
49005,92.08
49007,88.59
49009,85.75
49011,91.02
49013,86.09
49015,95.68
49017,90.25
49019,96.53
49021,93.7
49023,97.12
49025,95.59
49027,98.49
49029,90.37
49031,86.54
49033,88.77
49035,94.48
49037,95.58
49039,88.57
49041,87.44
49043,81.52
49045,98.06
49047,92.97
49049,92.97
49051,84.38
49053,99.81
49055,93.67
49057,92.52
50001,81.75
50003,76.86
50005,78.87
50007,82.22
50009,77.2
50011,80.51
50013,82.53
50015,78.84
50017,79.81
50019,77.95
50021,79.34
50023,79.38
50025,80.22
50027,79.9
51001,83.07
51003,87.71
51005,80.53
51007,89.42
51009,85.33
51011,88.72
51013,91.67
51015,82.53
51017,80.31
51019,85.48
51021,79.57
51023,83.14
51025,88.56
51027,81.66
51029,89.49
51031,87.89
51033,88.79
51035,78.8
51036,89.31
51037,89.55
51041,89.76
51043,88.84
51045,80.73
51047,90.84
51049,89.91
51051,81.28
51053,89.31
51057,88.72
51059,90.93
51061,89.89
51063,79.56
51065,89.64
51067,83.95
51069,88.02
51071,79.7
51073,87.87
51075,89.8
51077,77.5
51079,85.69
51081,89.53
51083,89.26
51085,89.37
51087,89.89
51089,85.46
51091,78.01
51093,87.85
51095,88.56
51097,87.98
51099,89.73
51101,88.16
51103,86.63
51105,79.66
51107,90.41
51109,89.42
51111,89.29
51113,87.57
51115,85.5
51117,88.61
51119,86.47
51121,80.83
51125,85.35
51127,88.45
51131,83.19
51133,85.69
51135,89.98
51137,89.92
51139,85.39
51141,81.55
51143,87.66
51145,89.47
51147,89.71
51149,89.06
51153,90.55
51155,80.58
51157,87.03
51159,88.59
51161,82.33
51163,82.6
51165,83.98
51167,81.95
51169,81.01
51171,86.07
51173,80.28
51175,89.28
51177,89.31
51179,90.21
51181,87.89
51183,88.61
51185,80.78
51187,87.3
51191,82.27
51193,87.75
51195,79.63
51197,79.81
51199,85.95
51510,91.63
51520,84.16
51530,83.77
51540,88.83
51550,90.75
51570,90.97
51580,80.91
51590,88.61
51595,89.98
51600,90.95
51610,91.51
51620,90.81
51630,89.83
51640,78.44
51650,86.81
51660,85.95
51670,90.41
51678,84.88
51680,86.99
51683,91.85
51685,90.63
51690,85.69
51700,87.98
51710,88.41
51720,79.23
51730,89.98
51735,85.06
51740,90.66
51750,81.37
51760,90.52
51770,83.64
51775,83.44
51790,84.47
51800,88.7
51810,87.17
51820,84.09
51830,88.52
51840,88.84
53001,99.09
53003,95.88
53005,100.98
53007,83.41
53009,73.22
53011,87.98
53013,95.29
53015,84.54
53017,94.64
53019,88.63
53021,102.24
53023,96.58
53025,99.1
53027,86.29
53029,80.6
53031,78.15
53033,84.76
53035,89.46
53037,88.48
53039,94.77
53041,84.22
53043,95.7
53045,86.0
53047,85.12
53049,86.23
53051,86.54
53053,83.7
53055,70.05
53057,79.59
53059,80.65
53061,81.46
53063,94.77
53065,91.51
53067,91.9
53069,86.11
53071,102.52
53073,78.98
53075,97.68
53077,90.5
54001,82.38
54003,88.61
54005,83.66
54007,85.1
54009,80.38
54011,82.92
54013,84.56
54015,84.94
54017,81.5
54019,82.92
54021,83.32
54023,82.35
54025,79.52
54027,86.36
54029,79.97
54031,84.07
54033,81.52
54035,83.91
54037,89.28
54039,84.16
54041,82.87
54043,82.81
54045,81.79
54047,82.51
54049,81.5
54051,81.05
54053,82.06
54055,81.61
54057,85.35
54059,81.95
54061,81.19
54063,81.0
54065,87.15
54067,82.74
54069,80.35
54071,80.15
54073,82.54
54075,76.75
54077,79.45
54079,83.98
54081,81.86
54083,79.45
54085,81.95
54087,84.79
54089,81.34
54091,81.72
54093,79.47
54095,82.31
54097,82.54
54099,82.15
54101,81.41
54103,81.66
54105,83.52
54107,82.38
54109,82.15
55001,87.8
55003,75.72
55005,87.15
55007,81.97
55009,82.96
55011,91.13
55013,90.86
55015,83.84
55017,86.38
55019,85.17
55021,87.85
55023,88.45
55025,87.42
55027,85.21
55029,73.18
55031,85.87
55033,89.04
55035,87.78
55037,81.32
55039,83.95
55041,80.38
55043,88.34
55045,88.23
55047,86.81
55049,88.03
55051,81.72
55053,88.56
55055,86.0
55057,88.39
55059,76.71
55061,73.53
55063,89.8
55065,87.51
55067,81.41
55069,81.3
55071,73.94
55073,82.83
55075,82.35
55077,88.83
55078,84.06
55079,72.77
55081,88.66
55083,82.45
55085,81.5
55087,84.43
55089,71.71
55091,91.0
55093,91.72
55095,90.7
55097,86.16
55099,82.11
55101,76.17
55103,87.89
55105,88.18
55107,84.97
55109,90.91
55111,88.27
55113,83.8
55115,84.09
55117,74.32
55119,82.69
55121,90.99
55123,88.47
55125,81.57
55127,85.46
55129,86.79
55131,83.64
55133,85.08
55135,86.0
55137,88.21
55139,84.79
55141,86.61
56001,86.77
56003,94.98
56005,99.99
56007,87.49
56009,96.75
56011,99.14
56013,88.45
56015,99.86
56017,93.24
56019,95.07
56021,94.42
56023,85.68
56025,92.88
56027,99.64
56029,83.8
56031,98.1
56033,96.8
56035,83.77
56037,89.92
56039,81.48
56041,87.26
56043,97.47
56045,98.35
